date,step,nav,reward,portfolio_return,portfolio_return_net,turnover,cost,w_VEON,w_PRGO,w_cash
2020-03-16,20,0.6839623862654166,-0.04407807326365554,-0.038928501307964325,-0.038928501307964325,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-03-17,21,0.7217558633262999,0.049998267323526926,0.05585666000843048,0.055256660044193266,0.5999999642372131,0.0005999999642372131,0.3499999940395355,0.6499999761581421,0.0
2020-03-18,22,0.6538396775250719,-0.09950044962134796,-0.09349855780601501,-0.09409855777025222,0.5999999642372131,0.0005999999642372131,0.6499999761581421,0.3499999940395355,0.0
2020-03-19,23,0.6459645840033699,-0.01732874964077413,-0.011744379997253418,-0.012044379979372025,0.29999998211860657,0.00029999998211860656,0.5,0.5,0.0
2020-03-20,24,0.6302233834707172,-0.029543522353922602,-0.024068519473075867,-0.024368519455194474,0.29999998211860657,0.00029999998211860656,0.3499999940395355,0.6499999761581421,0.0
2020-03-23,25,0.6336353234828758,0.00032330576246871433,0.0060138581320643425,0.0054138581678271295,0.5999999642372131,0.0005999999642372131,0.6499999761581421,0.3499999940395355,0.0
2020-03-24,26,0.6856702454800231,0.07677983022464545,0.08212124556303024,0.08212124556303024,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-03-25,27,0.6866407171516289,-0.003833198699824977,0.0017153620719909668,0.0014153620898723603,0.29999998211860657,0.00029999998211860656,0.5,0.5,0.0
2020-03-26,28,0.7091261061594193,0.02752532397126769,0.03304694965481758,0.03274694967269898,0.29999998211860657,0.00029999998211860656,0.3499999940395355,0.6499999761581421,0.0
2020-03-27,29,0.6790621419242172,-0.04755892302833761,-0.041795793920755386,-0.0423957938849926,0.5999999642372131,0.0005999999642372131,0.6499999761581421,0.3499999940395355,0.0
2020-03-30,30,0.712912128020595,0.04465229365546199,0.05044814199209213,0.04984814202785492,0.5999999642372131,0.0005999999642372131,0.3499999940395355,0.6499999761581421,0.0
2020-03-31,31,0.7111343685838191,-0.007689777446525432,-0.0024936585687100887,-0.0024936585687100887,0.0,0.0,0.3499999940395355,0.6499999761581421,0.0
2020-04-01,32,0.6983065774780032,-0.02323145166413283,-0.01773849129676819,-0.018038491278886796,0.29999998211860657,0.00029999998211860656,0.5,0.5,0.0
2020-04-02,33,0.6709395027812415,-0.04440852298653323,-0.03889063000679016,-0.039190629988908765,0.29999998211860657,0.00029999998211860656,0.6499999761581421,0.3499999940395355,0.0
2020-04-03,34,0.6750102861102537,0.0008449187273305925,0.0074672880582511425,0.00606728820130229,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-04-06,35,0.7151405592679647,0.054077232428473836,0.06085135042667389,0.05945135056972504,1.3999998569488525,0.0013999998569488527,0.3499999940395355,0.6499999761581421,0.0
2020-04-07,36,0.715075257367453,-0.005467157342833461,0.000508686585817486,-9.131337841972707e-05,0.5999999642372131,0.0005999999642372131,0.6499999761581421,0.3499999940395355,0.0
2020-04-08,37,0.724484524001279,0.007823200367161658,0.013158428482711315,0.013158428482711315,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-04-09,38,0.7318139622570539,0.004895915499947634,0.011516762897372246,0.010116763040423393,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-04-13,39,0.7276722504733221,-0.010807134460285361,-0.00565951457247138,-0.00565951457247138,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-04-14,40,0.7359043834284553,0.006167707686033044,0.011312968097627163,0.011312968097627163,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-04-15,41,0.7311648287483898,-0.011574019258891935,-0.0064404490403831005,-0.0064404490403831005,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-04-16,42,0.730209722309771,-0.0062523971170568475,-0.001306280610151589,-0.001306280610151589,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-04-17,43,0.7343652787715788,0.0007397511670687567,0.007090908009558916,0.005690908152610063,1.3999998569488525,0.0013999998569488527,0.6499999761581421,0.3499999940395355,0.0
2020-04-20,44,0.7205209006530588,-0.023774112312360714,-0.018852168694138527,-0.018852168694138527,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-04-21,45,0.7045567206989075,-0.02627726533917832,-0.021556442603468895,-0.02215644256770611,0.5999999642372131,0.0005999999642372131,0.3499999940395355,0.6499999761581421,0.0
2020-04-22,46,0.709657857117123,0.0031225185579185372,0.00784020684659481,0.0072402068823575975,0.5999999642372131,0.0005999999642372131,0.6499999761581421,0.3499999940395355,0.0
2020-04-23,47,0.7237332336155585,0.01570054053470678,0.020134031772613525,0.019834031790494918,0.29999998211860657,0.00029999998211860656,0.5,0.5,0.0
2020-04-24,48,0.7256922877128813,-0.0008248973869486725,0.00410687318071723,0.002706873204559088,1.399999976158142,0.001399999976158142,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-04-27,49,0.7275336503658132,-0.0008041395542246,0.0025373876560479403,0.0025373876560479403,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-04-28,50,0.7338183202895645,0.005379591414222063,0.01003832183778286,0.008638321980834007,1.3999998569488525,0.0013999998569488527,0.6499999761581421,0.3499999940395355,0.0
2020-04-29,51,0.7451273350377641,0.012290357143095901,0.015411191619932652,0.015411191619932652,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-04-30,52,0.7547714616278568,0.010372741903646123,0.012942924164235592,0.012942924164235592,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-05-01,53,0.7424666000200391,-0.018883541784237283,-0.014902764931321144,-0.016302764788269995,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-05-04,54,0.725191022949557,-0.025844494311279893,-0.021867817267775536,-0.023267817124724387,1.3999998569488525,0.0013999998569488527,0.6499999761581421,0.3499999940395355,0.0
2020-05-05,55,0.7223461986423334,-0.0065045037248342985,-0.003922862000763416,-0.003922862000763416,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-05-06,56,0.7199748910595621,-0.005429244911423418,-0.0018827855819836259,-0.0032827854389324788,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-05-07,57,0.7133319760358204,-0.011382263176061874,-0.007826592773199081,-0.009226592630147934,1.3999998569488525,0.0013999998569488527,0.3499999940395355,0.6499999761581421,0.0
2020-05-08,58,0.731975122097546,0.02400850008629123,0.02613530121743679,0.02613530121743679,0.0,0.0,0.3499999940395355,0.6499999761581421,0.0
2020-05-11,59,0.7259662552048812,-0.010185070091445066,-0.007609113585203886,-0.008209113549441099,0.5999999642372131,0.0005999999642372131,0.6499999761581421,0.3499999940395355,0.0
2020-05-12,60,0.7187492322902753,-0.011720556041477388,-0.009941264986991882,-0.009941264986991882,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-05-13,61,0.713261783902931,-0.009419210270632788,-0.007034718990325928,-0.007634718954563141,0.5999999642372131,0.0005999999642372131,0.3499999940395355,0.6499999761581421,0.0
2020-05-14,62,0.7057970975347131,-0.0122292298746741,-0.009865563362836838,-0.01046556332707405,0.5999999642372131,0.0005999999642372131,0.6499999761581421,0.3499999940395355,0.0
2020-05-15,63,0.6938513964507169,-0.01856248515274433,-0.01692512072622776,-0.01692512072622776,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-05-18,64,0.7198581800203296,0.03572115223240245,0.037481777369976044,0.037481777369976044,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-05-19,65,0.7234079616510027,0.003523995584290375,0.004931223578751087,0.004931223578751087,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-05-20,66,0.7363004973895335,0.016380817855557266,0.017821943387389183,0.017821943387389183,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-05-21,67,0.7264941124614189,-0.014763968519474433,-0.013318454846739769,-0.013318454846739769,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-05-22,68,0.7231119377690651,-0.006091485054186671,-0.004655474331229925,-0.004655474331229925,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-05-26,69,0.7277870403336325,0.0050278458432304555,0.007065254263579845,0.006465254299342632,0.5999999642372131,0.0005999999642372131,0.3499999940395355,0.6499999761581421,0.0
2020-05-27,70,0.733589179666858,0.0065423440859971056,0.00857230369001627,0.007972303725779057,0.5999999642372131,0.0005999999642372131,0.6499999761581421,0.3499999940395355,0.0
2020-05-28,71,0.7323124701943124,-0.0031657488385956082,-0.00174036028329283,-0.00174036028329283,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-05-29,72,0.7279281852060131,-0.007416361493844809,-0.005986904725432396,-0.005986904725432396,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-06-01,73,0.7373958543161121,0.011561207966543297,0.013006323017179966,0.013006323017179966,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-06-02,74,0.7576429173770974,0.02597768488085341,0.027457522228360176,0.027457522228360176,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-06-03,75,0.7663195277745037,0.010031738102993543,0.01145211048424244,0.01145211048424244,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-06-04,76,0.7710488254428232,0.004752029182315695,0.006171443499624729,0.006171443499624729,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-06-05,77,0.7764765956653243,0.005652819250507369,0.008439463563263416,0.007039463706314563,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-06-08,78,0.7843424332567874,0.008736666160745477,0.010130167007446289,0.010130167007446289,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-06-09,79,0.7807352454366739,-0.005998632931445077,-0.004598996136337519,-0.004598996136337519,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-06-10,80,0.7768208508744984,-0.006414706767554179,-0.005013728514313698,-0.005013728514313698,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-06-11,81,0.7673510804677312,-0.01359091702840021,-0.012190417386591434,-0.012190417386591434,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-06-12,82,0.7706265572346821,0.002883982605952534,0.0056685502640903,0.004268550407141447,1.3999998569488525,0.0013999998569488527,0.6499999761581421,0.3499999940395355,0.0
2020-06-15,83,0.8081393116375964,0.04708538648505031,0.04867825284600258,0.04867825284600258,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-06-16,84,0.8047066453781079,-0.005771195642863018,-0.0042476169764995575,-0.0042476169764995575,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-06-17,85,0.8010747613573487,-0.006037887375689511,-0.004513301886618137,-0.004513301886618137,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-06-18,86,0.8075544159047544,0.006567489193379496,0.008088701404631138,0.008088701404631138,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-06-19,87,0.7988402172648236,-0.012316829692735976,-0.010190850123763084,-0.010790850088000297,0.5999999642372131,0.0005999999642372131,0.3499999940395355,0.6499999761581421,0.0
2020-06-22,88,0.7998003322007744,-0.00026755500482890295,0.002601885935291648,0.0012018860783427952,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-06-23,89,0.799561174624418,-0.0017550326518716067,-0.0002990216016769409,-0.0002990216016769409,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-06-24,90,0.7856893885202444,-0.018833561995615842,-0.015949249267578125,-0.017349249243736268,1.399999976158142,0.001399999976158142,0.5,0.5,0.0
2020-06-25,91,0.8043621200530049,0.022250603303396812,0.024066047742962837,0.02376604776084423,0.29999998211860657,0.00029999998211860656,0.6499999761581421,0.3499999940395355,0.0
2020-06-26,92,0.785445187310956,-0.025092241362751636,-0.023517930880188942,-0.023517930880188942,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-06-29,93,0.8004879541927732,0.017602075676647354,0.0197518989443779,0.019151898980140684,0.5999999642372131,0.0005999999642372131,0.3499999940395355,0.6499999761581421,0.0
2020-06-30,94,0.8122400384377991,0.01324096342979081,0.01498115062713623,0.014681150645017623,0.29999998211860657,0.00029999998211860656,0.5,0.5,0.0
2020-07-01,95,0.8009339465703391,-0.015395665711070589,-0.01361964363604784,-0.013919643618166447,0.29999998211860657,0.00029999998211860656,0.6499999761581421,0.3499999940395355,0.0
2020-07-02,96,0.8086571136152408,0.008185944527607531,0.009642701596021652,0.009642701596021652,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-06,97,0.8121064060778932,0.0028414743298262528,0.004265457391738892,0.004265457391738892,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-07,98,0.8145763403496935,0.0016260040160836773,0.0030413924250751734,0.0030413924250751734,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-08,99,0.8073312857964052,-0.010327748763934575,-0.008894260972738266,-0.008894260972738266,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-09,100,0.7980213705190232,-0.012987792223618618,-0.011531716212630272,-0.011531716212630272,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-10,101,0.8056362283143967,0.008084037366845914,0.009542172774672508,0.009542172774672508,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-13,102,0.8045342492129794,-0.002818513946418926,-0.00136783707421273,-0.00136783707421273,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-14,103,0.8140943542937688,0.010434435177524813,0.011882781982421875,0.011882781982421875,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-15,104,0.8412027116078852,0.031814756212134546,0.0332987904548645,0.0332987904548645,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-16,105,0.8373707607073584,-0.006038952243315023,-0.0031553241424262524,-0.004555323999375105,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-07-17,106,0.8389348625624643,0.0003852334691570498,0.0018678725464269519,0.0018678725464269519,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-07-20,107,0.8127241248850272,-0.03284457677156656,-0.02984287589788437,-0.03124287575483322,1.3999998569488525,0.0013999998569488527,0.6499999761581421,0.3499999940395355,0.0
2020-07-21,108,0.8099454277388113,-0.0050152351351428915,-0.0031189918518066406,-0.003418991833925247,0.29999998211860657,0.00029999998211860656,0.5,0.5,0.0
2020-07-22,109,0.8041269613777365,-0.008783817661309779,-0.006883775815367699,-0.007183775797486305,0.29999998211860657,0.00029999998211860656,0.6499999761581421,0.3499999940395355,0.0
2020-07-23,110,0.7915325095601045,-0.017287122699138027,-0.015662267804145813,-0.015662267804145813,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-24,111,0.7976602183187573,0.006130324599655505,0.0077415755949914455,0.0077415755949914455,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-27,112,0.8138821038222507,0.01869068053583578,0.020336836576461792,0.020336836576461792,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-28,113,0.79026244604849,-0.030515964714622066,-0.02902098186314106,-0.02902098186314106,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-29,114,0.7961752067247803,0.005981673181955335,0.007482021581381559,0.007482021581381559,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-07-30,115,0.7766412368095703,-0.026095921215469445,-0.02393476292490959,-0.024534762889146806,0.5999999642372131,0.0005999999642372131,0.3499999940395355,0.6499999761581421,0.0
2020-07-31,116,0.7615376894004174,-0.021033562781635234,-0.018847264349460602,-0.019447264313697817,0.5999999642372131,0.0005999999642372131,0.6499999761581421,0.3499999940395355,0.0
2020-08-03,117,0.7673558561171449,0.006053938385005088,0.007640024647116661,0.007640024647116661,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-08-04,118,0.7684085522683841,-0.00021432674535127195,0.0027718485798686743,0.0013718487229198216,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-08-05,119,0.761842481069911,-0.010136524499547135,-0.008545026183128357,-0.008545026183128357,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-08-06,120,0.7151107092897666,-0.06324355885083233,-0.05994046479463577,-0.061340464651584624,1.3999998569488525,0.0013999998569488527,0.6499999761581421,0.3499999940395355,0.0
2020-08-07,121,0.7150610460285683,-0.0019080131980046381,-6.944835331523791e-05,-6.944835331523791e-05,0.0,0.0,0.6499999761581421,0.3499999940395355,0.0
2020-08-10,122,0.7249225604318564,0.011964404475365797,0.014391150325536728,0.013791150361299515,0.5999999642372131,0.0005999999642372131,0.3499999940395355,0.6499999761581421,0.0
2020-08-11,123,0.7305193197880733,0.005927701445465779,0.008320492692291737,0.007720492728054524,0.5999999642372131,0.0005999999642372131,0.6499999761581421,0.3499999940395355,0.0
2020-08-12,124,0.7307161791330784,-0.0014946903425567793,0.0016694784862920642,0.0002694786293432115,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-08-13,125,0.7288028920279271,-0.0043716259208407375,-0.0026183724403381348,-0.0026183724403381348,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-08-14,126,0.7297015665424278,-0.0005064260066681037,0.0012330830795690417,0.0012330830795690417,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-08-17,127,0.7382444322357141,0.009952036379356892,0.013107341714203358,0.011707341857254505,1.3999998569488525,0.0013999998569488527,0.6499999761581421,0.3499999940395355,0.0
2020-08-18,128,0.7297569581710543,-0.013254811896894026,-0.010896834544837475,-0.011496834509074688,0.5999999642372131,0.0005999999642372131,0.3499999940395355,0.6499999761581421,0.0
2020-08-19,129,0.7270352133654441,-0.005484797868824021,-0.002329659415408969,-0.003729659272357822,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-08-20,130,0.7228851012473486,-0.007457438119867245,-0.005708268377929926,-0.005708268377929926,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-08-21,131,0.7220270777112644,-0.0029207277296712953,0.0002130568027496338,-0.0011869431734085082,1.399999976158142,0.001399999976158142,0.5,0.5,0.0
2020-08-24,132,0.7246202880314978,0.001853478419294043,0.0038915693294256926,0.003591569347307086,0.29999998211860657,0.00029999998211860656,0.3499999940395355,0.6499999761581421,0.0
2020-08-25,133,0.7133240681531512,-0.01731703842536493,-0.015289157629013062,-0.015589157611131669,0.29999998211860657,0.00029999998211860656,0.5,0.5,0.0
2020-08-26,134,0.711072041064723,-0.004738668570842397,-0.0017570883501321077,-0.0031570883262902498,1.399999976158142,0.001399999976158142,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-08-27,135,0.7104706084664925,-0.0024294977423550616,0.0005541887949220836,-0.000845811062026769,1.3999998569488525,0.0013999998569488527,0.3499999940395355,0.6499999761581421,0.0
2020-08-28,136,0.7125461429844149,0.0013359559413933422,0.002921351697295904,0.002921351697295904,0.0,0.0,0.3499999940395355,0.6499999761581421,0.0
2020-08-31,137,0.7045225787304489,-0.012775846525854902,-0.011260413564741611,-0.011260413564741611,0.0,0.0,0.3499999940395355,0.6499999761581421,0.0
2020-09-01,138,0.683095757413379,-0.03199738333032105,-0.030113250017166138,-0.030413249999284745,0.29999998211860657,0.00029999998211860656,0.5,0.5,0.0
2020-09-02,139,0.6860562609671249,0.00274035393953674,0.004633951000869274,0.004333951018750668,0.29999998211860657,0.00029999998211860656,0.6499999761581421,0.3499999940395355,0.0
2020-09-03,140,0.6801404338320036,-0.010206040475664046,-0.0072229476645588875,-0.00862294752150774,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-09-04,141,0.6747331559222033,-0.009516482384424306,-0.006550237536430359,-0.007950237393379212,1.3999998569488525,0.0013999998569488527,0.6499999761581421,0.3499999940395355,0.0
2020-09-08,142,0.6647019787144576,-0.016366061051416043,-0.013466880656778812,-0.014866880513727665,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-09-09,143,0.6700121528462978,0.006527304687548103,0.00938880443572998,0.007988804459571838,1.399999976158142,0.001399999976158142,0.5,0.5,0.0
2020-09-10,144,0.6668522896976243,-0.006158123208141824,-0.00471612811088562,-0.00471612811088562,0.0,0.0,0.5,0.5,0.0
2020-09-11,145,0.676930544994502,0.013667402016354194,0.01511317491531372,0.01511317491531372,0.0,0.0,0.5,0.5,0.0
2020-09-14,146,0.6636691779265848,-0.021036709505980352,-0.019290439784526825,-0.019590439766645432,0.29999998211860657,0.00029999998211860656,0.6499999761581421,0.3499999940395355,0.0
2020-09-15,147,0.6631125922298797,-0.0022691816750772557,0.0005613505491055548,-0.0008386493078432979,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-09-16,148,0.6661617819182785,0.003162002874056812,0.004598298575729132,0.004598298575729132,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-09-17,149,0.6736872999480623,0.009834579796797284,0.012696832418441772,0.01129683244228363,1.399999976158142,0.001399999976158142,0.5,0.5,0.0
2020-09-18,150,0.6768316820951741,0.0036584568973906115,0.00496742082759738,0.004667420845478773,0.29999998211860657,0.00029999998211860656,0.6499999761581421,0.3499999940395355,0.0
2020-09-21,151,0.6697252568869771,-0.011519918851924271,-0.009099545888602734,-0.010499545745551586,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-09-22,152,0.6784173579929579,0.011962364035491217,0.014378607273101807,0.012978607296943664,1.399999976158142,0.001399999976158142,0.5,0.5,0.0
2020-09-23,153,0.6711189895563181,-0.011768432733026897,-0.009357932955026627,-0.01075793293118477,1.399999976158142,0.001399999976158142,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-09-24,154,0.6673689958929124,-0.006597767009248606,-0.004187673330307007,-0.005587673306465149,1.399999976158142,0.001399999976158142,0.5,0.5,0.0
2020-09-25,155,0.6654508765384802,-0.0038842258537618865,-0.0014741511549800634,-0.0028741511311382055,1.399999976158142,0.001399999976158142,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-09-28,156,0.6664283907880306,0.0004585391571884326,0.0028689501341432333,0.0014689502771943806,1.3999998569488525,0.0013999998569488527,0.3499999940395355,0.6499999761581421,0.0
2020-09-29,157,0.664008786616865,-0.004603678426911647,-0.002230704063549638,-0.0036307039204984907,1.3999998569488525,0.0013999998569488527,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-09-30,158,0.6653290021291748,0.001022231408750998,0.0019882500637322664,0.0019882500637322664,0.0,0.0,0.15000000596046448,0.15000000596046448,0.699999988079071
2020-10-01,159,0.6571923159315114,-0.013209588711157835,-0.010829567909240723,-0.012229567885398866,1.399999976158142,0.001399999976158142,0.5,0.5,0.0
2020-10-02,160,0.6548108239413889,-0.004602772952744513,-0.003323736833408475,-0.0036237368155270814,0.29999998211860657,0.00029999998211860656,0.6499999761581421,0.3499999940395355,0.0
2020-10-05,161,0.6605218843807252,0.007719831664879853,0.009321695193648338,0.008721695229411125,0.5999999642372131,0.0005999999642372131,0.3499999940395355,0.6499999761581421,0.0
2020-10-06,162,0.6556615504899044,-0.008355762162824874,-0.007358323782682419,-0.007358323782682419,0.0,0.0,0.3499999940395355,0.6499999761581421,0.0
2020-10-07,163,0.665903402912983,0.014594681654715789,0.015920639038085938,0.01562063905596733,0.29999998211860657,0.00029999998211860656,0.5,0.5,0.0
2020-10-08,164,0.6683601130743532,0.0026580301932673705,0.003689289093017578,0.003689289093017578,0.0,0.0,0.5,0.5,0.0
2020-10-09,165,0.6869317757407809,0.026625070370437057,0.02778691053390503,0.02778691053390503,0.0,0.0,0.5,0.5,0.0
2020-10-12,166,0.7008532555065312,0.019044377880167492,0.020266175270080566,0.020266175270080566,0.0,0.0,0.5,0.5,0.0
2020-10-13,167,0.6873647924565751,-0.020499066601142098,-0.019245773553848267,-0.019245773553848267,0.0,0.0,0.5,0.5,0.0
2020-10-14,168,0.6874333655807575,-0.001025933865901879,0.0003997623280156404,9.976234589703382e-05,0.29999998211860657,0.00029999998211860656,0.3499999940395355,0.6499999761581421,0.0
