date,price,prev_pos,action,new_pos,turnover,reward,portfolio_value,trade
2010-06-11,82.87248992919922,1.0,1.0,1.0,0.0,0.004855605307966471,0.9978372043148093,HOLD
2010-06-14,82.74406433105469,1.0,1.0,1.0,0.0,-0.0015496771084144711,0.9962908788413584,HOLD
2010-06-15,84.62545013427734,1.0,1.0,1.0,0.0,0.0227374117821455,1.0189439548083699,HOLD
2010-06-16,84.59524536132812,1.0,1.0,1.0,0.0,-0.0003569230320863426,1.0185802702424935,HOLD
2010-06-17,84.73121643066406,1.0,1.0,1.0,0.0,0.001607313402928412,1.0202174479628128,HOLD
2010-06-18,84.82310485839844,1.0,1.0,1.0,0.0,0.0010844696080312133,1.0213238427787117,HOLD
2010-06-21,84.5801773071289,1.0,1.0,1.0,0.0,-0.002863931469619274,1.0183988412847051,HOLD
2010-06-22,83.18327331542969,1.0,1.0,1.0,0.0,-0.016515737399458885,1.0015792334541338,HOLD
2010-06-23,82.92516326904297,1.0,1.0,1.0,0.0,-0.0031029079109430313,0.9984714253272127,HOLD
2010-06-24,81.5510482788086,1.0,1.0,1.0,0.0,-0.016570543870329857,0.9819262107705573,HOLD
2010-06-25,81.89265441894531,1.0,1.0,1.0,0.0,0.004188862629234791,0.9860393647795203,HOLD
2010-06-28,81.63455963134766,1.0,1.0,1.0,0.0,-0.0031516230665147305,0.9829317403729896,HOLD
2010-06-29,79.11408996582031,1.0,1.0,1.0,0.0,-0.030875032767653465,0.9525836906806069,HOLD
2010-06-30,78.36248016357422,1.0,1.0,1.0,0.0,-0.00950032752007246,0.9435338336288617,HOLD
2010-07-01,78.01322937011719,1.0,1.0,1.0,0.0,-0.0044568623416125774,0.9393286332177239,HOLD
2010-07-02,77.58814239501953,1.0,1.0,1.0,0.0,-0.005448909010738134,0.9342103169641395,HOLD
2010-07-06,78.09677124023438,1.0,1.0,1.0,0.0,0.0065554971806705,0.9403345300631512,HOLD
2010-07-07,80.55652618408203,1.0,1.0,1.0,0.0,0.03149624541401863,0.9699515371932961,HOLD
2010-07-08,81.35364532470703,1.0,1.0,1.0,0.0,0.009895152412354946,0.9795493554864217,HOLD
2010-07-09,81.96099853515625,1.0,1.0,1.0,0.0,0.007465593051165342,0.9868622723480147,HOLD
2010-07-12,82.01412963867188,1.0,1.0,1.0,0.0,0.0006482485914602876,0.9875020044260296,HOLD
2010-07-13,83.2515869140625,1.0,1.0,1.0,0.0,0.015088342130184174,1.0024017725230523,HOLD
2010-07-14,83.24402618408203,1.0,1.0,1.0,0.0,-9.081784810405225e-05,1.0023107365511361,HOLD
2010-07-15,83.26679229736328,1.0,1.0,1.0,0.0,0.00027348645380698144,1.0025848549600882,HOLD
2010-07-16,80.97411346435547,1.0,1.0,1.0,0.0,-0.027534130960702896,0.9749795522643998,HOLD
2010-07-19,81.45232391357422,1.0,1.0,1.0,0.0,0.005905719939619303,0.9807375084469288,HOLD
2010-07-20,82.35578918457031,1.0,1.0,1.0,0.0,0.011091952212154865,0.9916158020232899,HOLD
2010-07-21,81.28533172607422,1.0,1.0,1.0,0.0,-0.012997962534427643,0.9787268169800448,HOLD
2010-07-22,83.09976196289062,1.0,1.0,1.0,0.0,0.02232174202799797,1.000573704504557,HOLD
2010-07-23,83.82098388671875,1.0,1.0,1.0,0.0,0.008678989484906197,1.0092576731648257,HOLD
2010-07-26,84.69405364990234,1.0,1.0,1.0,0.0,0.010415885597467422,1.0197699856268767,HOLD
2010-07-27,84.68644714355469,1.0,1.0,1.0,0.0,-8.981157589005306e-05,1.0196783984774223,HOLD
2010-07-28,84.13983154296875,1.0,1.0,1.0,0.0,-0.00645458186045289,1.0130968007831143,HOLD
2010-07-29,83.72989654541016,1.0,1.0,1.0,0.0,-0.0048720682971179485,1.0081609239781073,HOLD
2010-07-30,83.7146987915039,1.0,1.0,1.0,0.0,-0.00018150928372051567,1.0079779334109211,HOLD
2010-08-02,85.60504913330078,1.0,1.0,1.0,0.0,0.022580865770578384,1.0307389478249782,HOLD
2010-08-03,85.1950912475586,1.0,1.0,1.0,0.0,-0.004788944963365793,1.0258027957322469,HOLD
2010-08-04,85.7645034790039,1.0,1.0,1.0,0.0,0.006683627143502235,1.0326588791416833,HOLD
2010-08-05,85.67337799072266,1.0,1.0,1.0,0.0,-0.0010625082068145275,1.0315616706077553,HOLD
2010-08-06,85.32416534423828,1.0,1.0,1.0,0.0,-0.004076092969626188,1.027356929334455,HOLD
2010-08-09,85.77967834472656,1.0,1.0,1.0,0.0,0.005338616669178009,1.0328415941625955,HOLD
2010-08-10,85.31655883789062,1.0,1.0,1.0,0.0,-0.005398942157626152,1.0272653421377211,HOLD
2010-08-11,82.9782943725586,1.0,1.0,1.0,0.0,-0.027406923472881317,0.9991111595194093,HOLD
2010-08-12,82.46961975097656,1.0,1.0,1.0,0.0,-0.006130212917923927,0.9929863953828815,HOLD
2010-08-13,82.22672271728516,1.0,1.0,1.0,0.0,-0.0029452911112457514,0.9900617613789723,HOLD
2010-08-16,82.18875122070312,1.0,1.0,1.0,0.0,-0.00046179021592251956,0.9896045605444085,HOLD
2010-08-17,83.19844055175781,1.0,1.0,1.0,0.0,0.012285006232559681,1.001761858738466,HOLD
2010-08-18,83.35029602050781,1.0,1.0,1.0,0.0,0.0018252201844006777,1.0035902947029982,HOLD
2010-08-19,81.9002685546875,1.0,1.0,1.0,0.0,-0.01739678904414177,0.9861310460593021,HOLD
2010-08-20,81.63455963134766,1.0,1.0,1.0,0.0,-0.0032442985102534294,0.9829317425756573,HOLD
2010-08-23,81.32330322265625,1.0,1.0,1.0,0.0,-0.0038128020241856575,0.9791840184379285,HOLD
2010-08-24,80.1161880493164,1.0,1.0,1.0,0.0,-0.014843410812318325,0.9646495877913976,HOLD
2010-08-25,80.4274673461914,1.0,1.0,1.0,0.0,0.003885348327457905,0.9683975874539059,HOLD
2010-08-26,79.88845825195312,1.0,1.0,1.0,0.0,-0.006701803766191006,0.9619075768551371,HOLD
2010-08-27,81.12590789794922,1.0,1.0,1.0,0.0,0.01548971701413393,0.9768072530143744,HOLD
2010-08-30,79.94917297363281,1.0,1.0,1.0,0.0,-0.014505044557154179,0.9626386202856495,HOLD
2010-08-31,79.94917297363281,1.0,1.0,1.0,0.0,0.0,0.9626386202856495,HOLD
2010-09-01,82.34058380126953,1.0,1.0,1.0,0.0,0.029911639168858528,0.9914327193456417,HOLD
2010-09-02,83.10735321044922,1.0,1.0,1.0,0.0,0.009312168695032597,1.0006651080779632,HOLD
2010-09-03,84.18537139892578,1.0,1.0,1.0,0.0,0.012971393764019012,1.0136451292207571,HOLD
2010-09-07,83.23639678955078,1.0,1.0,1.0,0.0,-0.011272440664470196,1.0022188746467868,HOLD
2010-09-08,83.82098388671875,1.0,1.0,1.0,0.0,0.00702321482822299,1.0092576731083311,HOLD
2010-09-09,84.20816802978516,1.0,1.0,1.0,0.0,0.004619179293513298,1.0139196152537726,HOLD
2010-09-10,84.63330841064453,1.0,1.0,1.0,0.0,0.005048683378845453,1.0190385743627897,HOLD
2010-09-13,85.57469177246094,1.0,1.0,1.0,0.0,0.011123083531856537,1.030373425547611,HOLD
2010-09-14,85.52154541015625,1.0,1.0,1.0,0.0,-0.00062105234246701,1.0297335097180589,HOLD
2010-09-15,85.84799194335938,1.0,1.0,1.0,0.0,0.003817126154899597,1.0336641324305802,HOLD
2010-09-16,85.8252182006836,1.0,1.0,1.0,0.0,-0.00026527984300628304,1.0333899221718077,HOLD
2010-09-17,85.85726928710938,1.0,1.0,1.0,0.0,0.00037344603333622217,1.0337758375391324,HOLD
2010-09-20,87.17005920410156,1.0,1.0,1.0,0.0,0.015290375798940659,1.0495826585869703,HOLD
2010-09-21,86.99449157714844,1.0,1.0,1.0,0.0,-0.0020140816923230886,1.0474687133697305,HOLD
2010-09-22,86.56710052490234,1.0,1.0,1.0,0.0,-0.004912851843982935,1.0423226547697375,HOLD
2010-09-23,85.86492156982422,1.0,1.0,1.0,0.0,-0.008111383765935898,1.033867975708971,HOLD
2010-09-24,87.63563537597656,1.0,1.0,1.0,0.0,0.02062208577990532,1.0551884897891386,HOLD
2010-09-27,87.21583557128906,1.0,1.0,1.0,0.0,-0.004790286533534527,1.050133834576161,HOLD
2010-09-28,87.52114868164062,1.0,1.0,1.0,0.0,0.0035006613470613956,1.0538099975001032,HOLD
2010-09-29,87.3685073852539,1.0,1.0,1.0,0.0,-0.0017440504161641002,1.0519720997354052,HOLD
2010-09-30,87.1089859008789,1.0,1.0,1.0,0.0,-0.0029704237822443247,1.0488472967920937,HOLD
2010-10-01,87.475341796875,1.0,1.0,1.0,0.0,0.004205718636512756,1.0532584534150682,HOLD
2010-10-04,86.81900024414062,1.0,1.0,1.0,0.0,-0.0075031607411801815,1.045355685937088,HOLD
2010-10-05,88.56683349609375,1.0,1.0,1.0,0.0,0.020131921395659447,1.066400704436879,HOLD
2010-10-06,88.55918884277344,1.0,1.0,1.0,0.0,-8.631507807876915e-05,1.0663086579768124,HOLD
2010-10-07,88.45228576660156,1.0,1.0,1.0,0.0,-0.0012071370147168636,1.0650214773266555,HOLD
2010-10-08,88.94840240478516,1.0,1.0,1.0,0.0,0.005608861800283194,1.0709950356073141,HOLD
2010-10-11,89.0323715209961,1.0,1.0,1.0,0.0,0.0009440205176360905,1.0720060768952138,HOLD
2010-10-12,89.30714416503906,1.0,1.0,1.0,0.0,0.003086210461333394,1.0753145132643407,HOLD
2010-10-13,90.00170135498047,1.0,1.0,1.0,0.0,0.00777717400342226,1.0836774213424027,HOLD
2010-10-14,89.6506118774414,1.0,1.0,1.0,0.0,-0.003900920506566763,1.0794500818669848,HOLD
2010-10-15,89.8337631225586,1.0,1.0,1.0,0.0,0.0020429447758942842,1.0816553387725736,HOLD
2010-10-18,90.27645874023438,1.0,1.0,1.0,0.0,0.004927942529320717,1.0869856741185777,HOLD
2010-10-19,89.09342956542969,1.0,1.0,1.0,0.0,-0.013104514218866825,1.0727412548963862,HOLD
2010-10-20,89.96353149414062,1.0,1.0,1.0,0.0,0.009766173548996449,1.0832178321648724,HOLD
2010-10-21,90.1619873046875,1.0,1.0,1.0,0.0,0.0022059583570808172,1.0856073655942755,HOLD
2010-10-22,90.32991027832031,1.0,1.0,1.0,0.0,0.0018624586518853903,1.087629264424877,HOLD
2010-10-25,90.59703826904297,1.0,1.0,1.0,0.0,0.002957248594611883,1.0908456545385563,HOLD
2010-10-26,90.61229705810547,1.0,1.0,1.0,0.0,0.0001684248127276078,1.0910293800136366,HOLD
2010-10-27,90.35279083251953,1.0,1.0,1.0,0.0,-0.0028639184311032295,1.0879047608633403,HOLD
2010-10-28,90.3680648803711,1.0,1.0,1.0,0.0,0.00016904898802749813,1.0880886700622345,HOLD
2010-10-29,90.43675994873047,1.0,1.0,1.0,0.0,0.0007601697579957545,1.0889158021632337,HOLD
2010-11-01,90.46726989746094,1.0,1.0,1.0,0.0,0.0003373622603248805,1.089283161259555,HOLD
2010-11-02,91.18473815917969,1.0,1.0,1.0,0.0,0.00793069414794445,1.0979219328520107,HOLD
2010-11-03,91.55105590820312,1.0,1.0,1.0,0.0,0.004017314407974482,1.1023326304516883,HOLD
2010-11-04,93.3141860961914,1.0,1.0,1.0,0.0,0.01925843581557274,1.1235618326626535,HOLD
2010-11-05,93.66526794433594,1.0,1.0,1.0,0.0,0.003762362990528345,1.1277890801194337,HOLD
2010-11-08,93.48969268798828,1.0,1.0,1.0,0.0,-0.00187449692748487,1.1256750429538989,HOLD
2010-11-09,92.81807708740234,1.0,1.0,1.0,0.0,-0.007183846551924944,1.1175883661779866,HOLD
2010-11-10,93.19205474853516,1.0,1.0,1.0,0.0,0.004029146861284971,1.1220912938357812,HOLD
2010-11-11,92.84095001220703,1.0,1.0,1.0,0.0,-0.003767539281398058,1.11786377080894,HOLD
2010-11-12,91.74187469482422,1.0,1.0,1.0,0.0,-0.011838260106742382,1.1046302087261999,HOLD
2010-11-15,91.61211395263672,1.0,1.0,1.0,0.0,-0.00141441123560071,1.1030678073477935,HOLD
2010-11-16,90.18486785888672,1.0,1.0,1.0,0.0,-0.015579229220747948,1.0858828611310944,HOLD
2010-11-17,90.23067474365234,1.0,1.0,1.0,0.0,0.0005079220863990486,1.0864344050195052,HOLD
2010-11-18,91.55873107910156,1.0,1.0,1.0,0.0,0.014718457125127316,1.1024250432290479,HOLD
2010-11-19,91.8105697631836,1.0,1.0,1.0,0.0,0.00275056972168386,1.1054573401733798,HOLD
2010-11-22,91.73426055908203,1.0,1.0,1.0,0.0,-0.0008311592391692102,1.1045385290915872,HOLD
2010-11-23,90.40618133544922,1.0,1.0,1.0,0.0,-0.014477461576461792,1.0885476149769422,HOLD
2010-11-24,91.74187469482422,1.0,1.0,1.0,0.0,0.014774358831346035,1.1046302080456174,HOLD
2010-11-26,90.67333984375,1.0,1.0,1.0,0.0,-0.011647188104689121,1.0917643722263881,HOLD
2010-11-29,90.94811248779297,1.0,1.0,1.0,0.0,0.003030357649549842,1.0950728087432704,HOLD
2010-11-30,90.43675994873047,1.0,1.0,1.0,0.0,-0.005622464697808027,1.0889158005345818,HOLD
2010-12-01,92.3601303100586,1.0,1.0,1.0,0.0,0.021267572417855263,1.112074396179398,HOLD
2010-12-02,93.54315185546875,1.0,1.0,1.0,0.0,0.012808790430426598,1.126318724063103,HOLD
2010-12-03,93.79501342773438,1.0,1.0,1.0,0.0,0.002692464040592313,1.1293512967258887,HOLD
2010-12-06,93.69576263427734,1.0,1.0,1.0,0.0,-0.0010581670794636011,1.1281562543625439,HOLD
2010-12-07,93.74922180175781,1.0,1.0,1.0,0.0,0.0005705612129531801,1.1287999365634336,HOLD
2010-12-08,94.0926742553711,1.0,1.0,1.0,0.0,0.00366352335549891,1.1329353214947193,HOLD
2010-12-09,94.45902252197266,1.0,1.0,1.0,0.0,0.003893483430147171,1.1373463863963875,HOLD
2010-12-10,95.0085678100586,1.0,1.0,1.0,0.0,0.0058178165927529335,1.143963259074872,HOLD
2010-12-13,95.06964874267578,1.0,1.0,1.0,0.0,0.0006428991910070181,1.1446987121286731,HOLD
2010-12-14,95.15360260009766,1.0,1.0,1.0,0.0,0.0008830773876979947,1.145709569677081,HOLD
2010-12-15,94.71855163574219,1.0,1.0,1.0,0.0,-0.004572091158479452,1.140471281083375,HOLD
2010-12-16,95.26807403564453,1.0,1.0,1.0,0.0,0.005801634397357702,1.147087878496907,HOLD
2010-12-17,95.37008666992188,1.0,1.0,1.0,0.0,0.0010707955807447433,1.1483161751279274,HOLD
2010-12-20,95.60029602050781,1.0,1.0,1.0,0.0,0.0024138528387993574,1.1510880413870992,HOLD
2010-12-21,96.2064208984375,1.0,1.0,1.0,0.0,0.0063401986844837666,1.1583861682728267,HOLD
2010-12-22,96.50568389892578,1.0,1.0,1.0,0.0,0.003110634395852685,1.1619894841315361,HOLD
2010-12-23,96.3675537109375,1.0,1.0,1.0,0.0,-0.00143131660297513,1.1603263092904161,HOLD
2010-12-27,96.40592956542969,1.0,1.0,1.0,0.0,0.00039822381222620606,1.1607883788567281,HOLD
2010-12-28,96.54403686523438,1.0,1.0,1.0,0.0,0.0014325602678582072,1.16245127816767,HOLD
2010-12-29,96.61304473876953,1.0,1.0,1.0,0.0,0.0007147812866605818,1.1632821765879588,HOLD
2010-12-30,96.45962524414062,1.0,1.0,1.0,0.0,-0.0015879790298640728,1.1614349088857225,HOLD
2010-12-31,96.48265838623047,1.0,1.0,1.0,0.0,0.0002387853164691478,1.161712242487999,HOLD
2011-01-03,97.48005676269531,1.0,1.0,1.0,0.0,0.010337592102587223,1.173721549791422,HOLD
2011-01-04,97.4263916015625,1.0,1.0,1.0,0.0,-0.000550524506252259,1.1730753873147455,HOLD
2011-01-05,97.93273162841797,1.0,1.0,1.0,0.0,0.005197154823690653,1.1791720417224811,HOLD
2011-01-06,97.74095153808594,1.0,1.0,1.0,0.0,-0.001958283828571439,1.1768628881820724,HOLD
2011-01-07,97.54911804199219,1.0,1.0,1.0,0.0,-0.0019626726862043142,1.1745530915360298,HOLD
2011-01-10,97.4263916015625,1.0,1.0,1.0,0.0,-0.0012580988695845008,1.1730753876193014,HOLD
2011-01-11,97.77163696289062,1.0,1.0,1.0,0.0,0.003543653292581439,1.1772323600790848,HOLD
2011-01-12,98.65396881103516,1.0,1.0,1.0,0.0,0.009024415165185928,1.1878561936423302,HOLD
2011-01-13,98.49287414550781,1.0,1.0,1.0,0.0,-0.0016329264035448432,1.1859165119001174,HOLD
2011-01-14,99.20642852783203,1.0,1.0,1.0,0.0,0.007244730833917856,1.1945081578203325,HOLD
2011-01-18,99.37522888183594,1.0,1.0,1.0,0.0,0.0017015062039718032,1.1965406208615588,HOLD
2011-01-19,98.4007797241211,1.0,1.0,1.0,0.0,-0.009805754758417606,1.1848076369749057,HOLD
2011-01-20,98.2703628540039,1.0,1.0,1.0,0.0,-0.0013253642246127129,1.1832373353198111,HOLD
2011-01-21,98.49287414550781,1.0,1.0,1.0,0.0,0.0022642766125500202,1.1859165119452717,HOLD
2011-01-24,99.05297088623047,1.0,1.0,1.0,0.0,0.005686672870069742,1.1926604311999187,HOLD
2011-01-25,99.10665130615234,1.0,1.0,1.0,0.0,0.0005419364897534251,1.193306777407471,HOLD
2011-01-26,99.49030303955078,1.0,1.0,1.0,0.0,0.003871099790558219,1.197926187023565,HOLD
2011-01-27,99.73579406738281,1.0,1.0,1.0,0.0,0.002467487007379532,1.2008820543258452,HOLD
2011-01-28,97.994140625,1.0,1.0,1.0,0.0,-0.017462672665715218,1.1799114441010212,HOLD
2011-01-31,98.7306900024414,1.0,1.0,1.0,0.0,0.007516259327530861,1.1887799644984058,HOLD
2011-02-01,100.31128692626953,1.0,1.0,1.0,0.0,0.016009176149964333,1.2078113523536091,HOLD
2011-02-02,100.11946868896484,1.0,1.0,1.0,0.0,-0.0019122298108413815,1.205501739479766,HOLD
2011-02-03,100.34195709228516,1.0,1.0,1.0,0.0,0.0022222292609512806,1.2081806407193656,HOLD
2011-02-04,100.62580871582031,1.0,1.0,1.0,0.0,0.0028288427274674177,1.2115983937383314,HOLD
2011-02-07,101.25496673583984,1.0,1.0,1.0,0.0,0.006252451799809933,1.2191738542959074,HOLD
2011-02-08,101.7153549194336,1.0,1.0,1.0,0.0,0.004546820651739836,1.2247172191546813,HOLD
2011-02-09,101.4851303100586,1.0,1.0,1.0,0.0,-0.002263420494273305,1.2219451691011571,HOLD
2011-02-10,101.52355194091797,1.0,1.0,1.0,0.0,0.0003785936860367656,1.222407789826862,HOLD
2011-02-11,102.129638671875,1.0,1.0,1.0,0.0,0.0059699127450585365,1.2297054576710083,HOLD
2011-02-14,102.37518310546875,1.0,1.0,1.0,0.0,0.002404242753982544,1.2326619681071465,HOLD
2011-02-15,102.0529556274414,1.0,1.0,1.0,0.0,-0.003147515468299389,1.228782145495345,HOLD
2011-02-16,102.69743347167969,1.0,1.0,1.0,0.0,0.006315131671726704,1.2365420665400149,HOLD
2011-02-17,103.00431823730469,1.0,1.0,1.0,0.0,0.002988241845741868,1.2402371532872698,HOLD
