date,price,prev_pos,action,new_pos,turnover,reward,portfolio_value,trade
2024-03-28,513.5501098632812,-1.0,-1.0,-1.0,0.0,0.00019107342814095318,0.9479955868567838,HOLD
2024-04-01,512.6565551757812,-1.0,-1.0,-1.0,0.0,0.0017399562057107687,0.9496450576611216,HOLD
2024-04-02,509.3971862792969,-1.0,-1.0,-1.0,0.0,0.006357802078127861,0.9556827129822033,HOLD
2024-04-03,509.9566955566406,-1.0,-1.0,-1.0,0.0,-0.0010983753018081188,0.9546330146938987,HOLD
2024-04-04,503.73211669921875,-1.0,-1.0,-1.0,0.0,0.012206093408167362,0.9662853544417729,HOLD
2024-04-05,508.9945068359375,-1.0,-1.0,-1.0,0.0,-0.010446802712976933,0.9561907619794807,HOLD
2024-04-08,509.27923583984375,-1.0,-1.0,-1.0,0.0,-0.0005593950627371669,0.9556558735881945,HOLD
2024-04-09,509.8683776855469,-1.0,-1.0,-1.0,0.0,-0.0011568149784579873,0.9545503565593763,HOLD
2024-04-10,504.762939453125,-1.0,-1.0,-1.0,0.0,0.010013247840106487,0.9641085058554673,HOLD
2024-04-11,508.5724182128906,-1.0,-1.0,-1.0,0.0,-0.007547065149992704,0.9568323161501139,HOLD
2024-04-12,501.5525207519531,-1.0,-1.0,-1.0,0.0,0.013803142122924328,0.9700396085977407,HOLD
2024-04-15,495.2690124511719,-1.0,-1.0,-1.0,0.0,0.012528115883469582,0.9821923772258088,HOLD
2024-04-16,494.3656921386719,-1.0,-1.0,-1.0,0.0,0.0018238982884213328,0.9839837962215314,HOLD
2024-04-17,491.4399108886719,-1.0,-1.0,-1.0,0.0,0.0059182532131671906,0.9898072614852239,HOLD
2024-04-18,490.4287414550781,-1.0,-1.0,-1.0,0.0,0.002057564677670598,0.9918438539441577,HOLD
2024-04-19,486.1480712890625,-1.0,-1.0,-1.0,0.0,0.008728424087166786,1.0005010877296323,HOLD
2024-04-22,490.6250915527344,-1.0,-1.0,-1.0,0.0,-0.009209170006215572,0.9912873031213265,HOLD
2024-04-23,496.4471435546875,-1.0,-1.0,-1.0,0.0,-0.011866600252687931,0.9795240929596206,HOLD
2024-04-24,496.2115478515625,-1.0,-1.0,-1.0,0.0,0.00047456350876018405,0.9799889393500907,HOLD
2024-04-25,494.3264465332031,-1.0,-1.0,-1.0,0.0,0.003798987250775099,0.9837119048365823,HOLD
2024-04-26,499.0096740722656,-1.0,-1.0,-1.0,0.0,-0.009473957121372223,0.9743922604303772,HOLD
2024-04-29,500.7768859863281,-1.0,-1.0,-1.0,0.0,-0.003541438141837716,0.9709415105141775,HOLD
2024-04-30,492.8439636230469,-1.0,-1.0,-1.0,0.0,0.015841230750083923,0.9863224190270676,HOLD
2024-05-01,491.24359130859375,-1.0,-1.0,-1.0,0.0,0.0032472191378474236,0.9895252240622203,HOLD
2024-05-02,495.83843994140625,-1.0,-1.0,-1.0,0.0,-0.009353503584861755,0.9802696963316432,HOLD
2024-05-03,501.9845275878906,-1.0,-1.0,-1.0,0.0,-0.0123953428119421,0.968118917397454,HOLD
2024-05-06,507.16839599609375,-1.0,-1.0,-1.0,0.0,-0.01032674964517355,0.9581213957107341,HOLD
2024-05-07,507.72808837890625,-1.0,-1.0,-1.0,0.0,-0.0011035632342100143,0.9570640481645177,HOLD
2024-05-08,507.7770690917969,-1.0,-1.0,-1.0,0.0,-9.647036495152861e-05,0.9569717198465093,HOLD
2024-05-09,510.70281982421875,-1.0,-1.0,-1.0,0.0,-0.005761880427598953,0.95145776322416,HOLD
2024-05-10,511.3607177734375,-1.0,-1.0,-1.0,0.0,-0.001288220752030611,0.950232075588894,HOLD
2024-05-13,511.4294128417969,-1.0,-1.0,-1.0,0.0,-0.00013433779531624168,0.9501044235068206,HOLD
2024-05-14,513.77587890625,-1.0,-1.0,-1.0,0.0,-0.004588054493069649,0.9457452926376647,HOLD
2024-05-15,520.1380004882812,-1.0,-1.0,-1.0,0.0,-0.012383067980408669,0.934034064386781,HOLD
2024-05-16,519.0678100585938,-1.0,-1.0,-1.0,0.0,0.0020575125236064196,0.9359558511717319,HOLD
2024-05-17,519.81396484375,-1.0,-1.0,-1.0,0.0,-0.0014374899910762906,0.9346104240035832,HOLD
2024-05-20,520.4129028320312,-1.0,-1.0,-1.0,0.0,-0.0011522159911692142,0.9335335509275328,HOLD
2024-05-21,521.6892700195312,-1.0,-1.0,-1.0,0.0,-0.00245260470546782,0.9312439621478158,HOLD
2024-05-22,520.1870727539062,-1.0,-1.0,-1.0,0.0,0.0028794866520911455,0.9339254667066609,HOLD
2024-05-23,516.3875122070312,-1.0,-1.0,-1.0,0.0,0.007304219529032707,0.9407470633392406,HOLD
2024-05-24,519.8042602539062,-1.0,-1.0,-1.0,0.0,-0.006616635713726282,0.934522482722367,HOLD
2024-05-28,520.16748046875,-1.0,-1.0,-1.0,0.0,-0.0006987634696997702,0.9338694725498276,HOLD
2024-05-29,516.5248413085938,-1.0,-1.0,-1.0,0.0,0.007002819795161486,0.9404091921782965,HOLD
2024-05-30,513.0985107421875,-1.0,-1.0,-1.0,0.0,0.006633428391069174,0.9466473292129145,HOLD
2024-05-31,517.7718505859375,-1.0,-1.0,-1.0,0.0,-0.009108074940741062,0.9380251943959909,HOLD
2024-06-03,518.1939697265625,-1.0,-1.0,-1.0,0.0,-0.000815260864328593,0.9372604591652456,HOLD
2024-06-04,518.7732543945312,-1.0,-1.0,-1.0,0.0,-0.0011178915156051517,0.9362127036500326,HOLD
2024-06-05,524.9390258789062,-1.0,-1.0,-1.0,0.0,-0.011885291896760464,0.9250855423896966,HOLD
2024-06-06,524.9291381835938,-1.0,-1.0,-1.0,0.0,1.8835893570212647e-05,0.9251029672025164,HOLD
2024-06-07,524.291015625,-1.0,-1.0,-1.0,0.0,0.0012156355660408735,0.9262275552716978,HOLD
2024-06-10,525.9109497070312,-1.0,-1.0,-1.0,0.0,-0.003089761361479759,0.9233657331594814,HOLD
2024-06-11,527.177490234375,-1.0,-1.0,-1.0,0.0,-0.002408279338851571,0.92114201054211,HOLD
2024-06-12,531.5072631835938,-1.0,-1.0,-1.0,0.0,-0.008213121443986893,0.9135765593423694,HOLD
2024-06-13,532.577392578125,-1.0,-1.0,-1.0,0.0,-0.0020133862271904945,0.9117371768803053,HOLD
2024-06-14,532.9013671875,-1.0,-1.0,-1.0,0.0,-0.0006083145854063332,0.9111825538575519,HOLD
2024-06-17,537.1427612304688,-1.0,-1.0,-1.0,0.0,-0.007959060370922089,0.9039303969024687,HOLD
2024-06-18,538.5075073242188,-1.0,-1.0,-1.0,0.0,-0.002540751127526164,0.9016337347273335,HOLD
2024-06-20,537.0445556640625,-1.0,-1.0,-1.0,0.0,0.0027166781947016716,0.9040831834340747,HOLD
2024-06-21,536.3245849609375,-1.0,-1.0,-1.0,0.0,0.0013406163780018687,0.9052952121568625,HOLD
2024-06-24,534.5811767578125,-1.0,-1.0,-1.0,0.0,0.003250658744946122,0.908238017955018,HOLD
2024-06-25,536.6397094726562,-1.0,-1.0,-1.0,0.0,-0.0038507392164319754,0.9047406302014241,HOLD
2024-06-26,537.3096313476562,-1.0,-1.0,-1.0,0.0,-0.0012483643367886543,0.903611184264637,HOLD
2024-06-27,538.1566772460938,-1.0,-1.0,-1.0,0.0,-0.0015764576382935047,0.9021866795111556,HOLD
2024-06-28,536.0388793945312,-1.0,-1.0,-1.0,0.0,0.003935281187295914,0.9057370377784648,HOLD
2024-07-01,537.14208984375,-1.0,-1.0,-1.0,0.0,-0.002058079233393073,0.903872959190098,HOLD
2024-07-02,540.7568969726562,-1.0,-1.0,-1.0,0.0,-0.006729703862220049,0.8977901618456802,HOLD
2024-07-03,543.1701049804688,-1.0,-1.0,-1.0,0.0,-0.004462648648768663,0.8937836397930418,HOLD
2024-07-05,546.3023071289062,-1.0,-1.0,-1.0,0.0,-0.0057665216736495495,0.8886296170626218,HOLD
2024-07-08,546.9326782226562,-1.0,-1.0,-1.0,0.0,-0.0011538869002833962,0.8876042389882893,HOLD
2024-07-09,547.4645385742188,-1.0,-1.0,-1.0,0.0,-0.0009724420960992575,0.8867410952616209,HOLD
2024-07-10,552.8817749023438,-1.0,-1.0,-1.0,0.0,-0.009895136579871178,0.8779666710130226,HOLD
2024-07-11,548.1146240234375,-1.0,-1.0,-1.0,0.0,0.008622369728982449,0.8855368242602208,HOLD
2024-07-12,551.5718994140625,-1.0,-1.0,-1.0,0.0,-0.00630757724866271,0.8799512323346641,HOLD
2024-07-15,553.0887451171875,-1.0,-1.0,-1.0,0.0,-0.002750041661784053,0.8775313297854056,HOLD
2024-07-16,556.36865234375,-1.0,-1.0,-1.0,0.0,-0.005930164363235235,0.8723274247658898,HOLD
2024-07-17,548.5676879882812,-1.0,-1.0,-1.0,0.0,0.01402121502906084,0.8845585151642792,HOLD
2024-07-18,544.3521118164062,-1.0,-1.0,-1.0,0.0,0.007684696465730667,0.8913560788594941,HOLD
2024-07-19,540.7371826171875,-1.0,-1.0,-1.0,0.0,0.006640791893005371,0.8972753890817653,HOLD
2024-07-22,546.3121337890625,-1.0,-1.0,-1.0,0.0,-0.010309909470379353,0.8880245610503329,HOLD
2024-07-23,545.4552001953125,-1.0,-1.0,-1.0,0.0,0.0015685787657275796,0.889417497520241,HOLD
2024-07-24,533.0938720703125,-1.0,-1.0,-1.0,0.0,0.022662406787276268,0.909573838652766,HOLD
2024-07-25,530.3162231445312,-1.0,-1.0,-1.0,0.0,0.005210431292653084,0.9143131106446609,HOLD
2024-07-26,536.255615234375,-1.0,-1.0,-1.0,0.0,-0.011199718341231346,0.9040730613297456,HOLD
2024-07-29,536.5708618164062,-1.0,-1.0,-1.0,0.0,-0.0005878662341274321,0.9035415873038056,HOLD
2024-07-30,533.852294921875,-1.0,-1.0,-1.0,0.0,0.005066556856036186,0.9081194321276735,HOLD
2024-07-31,542.5298461914062,-1.0,-1.0,-1.0,0.0,-0.016254592686891556,0.893358320647387,HOLD
2024-08-01,534.8471069335938,-1.0,-1.0,-1.0,0.0,0.014160952530801296,0.906009125419071,HOLD
2024-08-02,524.88916015625,-1.0,-1.0,-1.0,0.0,0.018618306145071983,0.9228774806863521,HOLD
2024-08-05,509.6023864746094,-1.0,-1.0,-1.0,0.0,0.029123812913894653,0.9497551917763078,HOLD
2024-08-06,514.30078125,-1.0,-1.0,-1.0,0.0,-0.009219726547598839,0.940998708620968,HOLD
2024-08-07,510.8631896972656,-1.0,-1.0,-1.0,0.0,0.006684009917080402,0.9472883533213504,HOLD
2024-08-08,522.6729736328125,-1.0,-1.0,-1.0,0.0,-0.023117313161492348,0.9253895918033863,HOLD
2024-08-09,524.977783203125,-1.0,-1.0,-1.0,0.0,-0.0044096591882407665,0.9213089390871881,HOLD
2024-08-12,525.2535400390625,-1.0,-1.0,-1.0,0.0,-0.0005252733244560659,0.9208250000779027,HOLD
2024-08-13,533.8916625976562,-1.0,-1.0,-1.0,0.0,-0.016445623710751534,0.9056814586231687,HOLD
2024-08-14,535.575927734375,-1.0,-1.0,-1.0,0.0,-0.0031546945683658123,0.9028243102449806,HOLD
2024-08-15,544.755859375,-1.0,-1.0,-1.0,0.0,-0.017140299081802368,0.8873496315490597,HOLD
2024-08-16,545.9772338867188,-1.0,-1.0,-1.0,0.0,-0.002242058515548706,0.8853601417513761,HOLD
2024-08-19,551.1975708007812,-1.0,-1.0,-1.0,0.0,-0.009561454877257347,0.8768948107058981,HOLD
2024-08-20,550.3013305664062,-1.0,-1.0,-1.0,0.0,0.001625987235456705,0.8783206304749441,HOLD
2024-08-21,552.1923828125,-1.0,-1.0,-1.0,0.0,-0.0034363940358161926,0.8753023746988458,HOLD
2024-08-22,547.8584594726562,-1.0,-1.0,-1.0,0.0,0.00784857477992773,0.882172250841718,HOLD
2024-08-23,553.6796875,-1.0,-1.0,-1.0,0.0,-0.010625422932207584,0.8727987975774673,HOLD
2024-08-26,552.3598022460938,-1.0,-1.0,-1.0,0.0,0.002383842598646879,0.8748794125311802,HOLD
2024-08-27,553.1182861328125,-1.0,-1.0,-1.0,0.0,-0.0013731699436903,0.873678054417539,HOLD
2024-08-28,549.9072875976562,-1.0,-1.0,-1.0,0.0,0.005805265624076128,0.8787499875933589,HOLD
2024-08-29,549.9564819335938,-1.0,-1.0,-1.0,0.0,-8.94593249540776e-05,0.8786713752126654,HOLD
2024-08-30,555.2064208984375,-1.0,-1.0,-1.0,0.0,-0.009546099230647087,0.8702834910737561,HOLD
2024-09-03,543.78076171875,-1.0,-1.0,-1.0,0.0,0.02057912014424801,0.8881931595961186,HOLD
2024-09-04,542.6677856445312,-1.0,-1.0,-1.0,0.0,0.002046736655756831,0.8900110570932565,HOLD
2024-09-05,541.347900390625,-1.0,-1.0,-1.0,0.0,0.0024322159588336945,0.8921757561898571,HOLD
2024-09-06,532.2369384765625,-1.0,-1.0,-1.0,0.0,0.016830142587423325,0.9071912013795747,HOLD
2024-09-09,538.1959838867188,-1.0,-1.0,-1.0,0.0,-0.011196226812899113,0.8970340829262625,HOLD
2024-09-10,540.5402221679688,-1.0,-1.0,-1.0,0.0,-0.004355733282864094,0.8931268417153971,HOLD
2024-09-11,546.0855102539062,-1.0,-1.0,-1.0,0.0,-0.010258789174258709,0.8839644417403674,HOLD
2024-09-12,550.6853637695312,-1.0,-1.0,-1.0,0.0,-0.008423320949077606,0.8765185255400161,HOLD
2024-09-13,553.5614624023438,-1.0,-1.0,-1.0,0.0,-0.005222762003540993,0.8719406778894259,HOLD
2024-09-16,554.3790893554688,-1.0,-1.0,-1.0,0.0,-0.0014770301058888435,0.8706527952576341,HOLD
2024-09-17,554.60546875,-1.0,-1.0,-1.0,0.0,-0.0004083476378582418,0.8702972662452959,HOLD
2024-09-18,552.960693359375,-1.0,-1.0,-1.0,0.0,0.0029656675178557634,0.8728782785786783,HOLD
2024-09-19,562.3966064453125,-1.0,-1.0,-1.0,0.0,-0.017064346000552177,0.8579831816166453,HOLD
2024-09-20,561.4243774414062,-1.0,-1.0,-1.0,0.0,0.0017287249211221933,0.8594663985246097,HOLD
2024-09-23,562.827392578125,-1.0,-1.0,-1.0,0.0,-0.0024990278761833906,0.8573185680360538,HOLD
2024-09-24,564.4378051757812,-1.0,-1.0,-1.0,0.0,-0.0028612904716283083,0.8548655305861822,HOLD
2024-09-25,563.19287109375,-1.0,-1.0,-1.0,0.0,0.0022056177258491516,0.8567510371536605,HOLD
2024-09-26,565.42578125,-1.0,-1.0,-1.0,0.0,-0.003964734263718128,0.8533542469611813,HOLD
2024-09-27,564.6058349609375,-1.0,-1.0,-1.0,0.0,0.0014501395635306835,0.8545917297164067,HOLD
2024-09-30,566.8682861328125,-1.0,-1.0,-1.0,0.0,-0.0040071336552500725,0.8511672664347617,HOLD
2024-10-01,561.7899780273438,-1.0,-1.0,-1.0,0.0,0.008958532474935055,0.8587924760327192,HOLD
2024-10-02,562.0271606445312,-1.0,-1.0,-1.0,0.0,-0.00042219090391881764,0.8584299016609843,HOLD
2024-10-03,560.9996337890625,-1.0,-1.0,-1.0,0.0,0.0018282512901350856,0.8599993272361866,HOLD
2024-10-04,566.0975952148438,-1.0,-1.0,-1.0,0.0,-0.009087281301617622,0.8521842714303894,HOLD
2024-10-07,560.9798583984375,-1.0,-1.0,-1.0,0.0,0.009040378965437412,0.8598883401925054,HOLD
2024-10-08,566.285400390625,-1.0,-1.0,-1.0,0.0,-0.009457633830606937,0.8517558311357563,HOLD
2024-10-09,570.2076416015625,-1.0,-1.0,-1.0,0.0,-0.0069262622855603695,0.8458563468460546,HOLD
2024-10-10,569.2098999023438,-1.0,-1.0,-1.0,0.0,0.0017497866647318006,0.8473364150020446,HOLD
2024-10-11,572.618408203125,-1.0,-1.0,-1.0,0.0,-0.005988139659166336,0.842262446210715,HOLD
2024-10-14,577.301513671875,-1.0,-1.0,-1.0,0.0,-0.008178405463695526,0.8353740824187598,HOLD
2024-10-15,572.8160400390625,-1.0,-1.0,-1.0,0.0,0.007769724354147911,0.8418647087717528,HOLD
2024-10-16,575.3056640625,-1.0,-1.0,-1.0,0.0,-0.004346288740634918,0.8382057216668802,HOLD
2024-10-17,575.3551025390625,-1.0,-1.0,-1.0,0.0,-8.593427628511563e-05,0.8381336910648107,HOLD
2024-10-18,577.5682373046875,-1.0,-1.0,-1.0,0.0,-0.0038465545512735844,0.8349097641008697,HOLD
2024-10-21,576.6197509765625,-1.0,-1.0,-1.0,0.0,0.0016422065673395991,0.8362808583986121,HOLD
2024-10-22,576.3135375976562,-1.0,-1.0,-1.0,0.0,0.0005310490378178656,0.8367249645438102,HOLD
2024-10-23,571.0474853515625,-1.0,-1.0,-1.0,0.0,0.009137477725744247,0.8443705202699033,HOLD
2024-10-24,572.282470703125,-1.0,-1.0,-1.0,0.0,-0.0021626667585223913,0.8425444282138393,HOLD
2024-10-25,572.0848388671875,-1.0,-1.0,-1.0,0.0,0.00034533964935690165,0.8428353922112464,HOLD
2024-10-28,573.8533935546875,-1.0,-1.0,-1.0,0.0,-0.003091420279815793,0.840229833787218,HOLD
2024-10-29,574.7820434570312,-1.0,-1.0,-1.0,0.0,-0.0016182702966034412,0.8388701148048802,HOLD
2024-10-30,573.0432739257812,-1.0,-1.0,-1.0,0.0,0.0030250935815274715,0.8414077754049116,HOLD
2024-10-31,561.8097534179688,-1.0,-1.0,-1.0,0.0,0.019603267312049866,0.8579021169446114,HOLD
2024-11-01,564.1809692382812,-1.0,-1.0,-1.0,0.0,-0.004220673814415932,0.8542811919442913,HOLD
2024-11-04,562.9656982421875,-1.0,-1.0,-1.0,0.0,0.0021540445741266012,0.8561213517105773,HOLD
2024-11-05,569.7730102539062,-1.0,-1.0,-1.0,0.0,-0.012091876938939095,0.8457692376808948,HOLD
2024-11-06,583.940673828125,-1.0,-1.0,-1.0,0.0,-0.02486545220017433,0.8247388031289626,HOLD
2024-11-07,588.455810546875,-1.0,-1.0,-1.0,0.0,-0.007732184138149023,0.8183617708372929,HOLD
2024-11-08,591.0048217773438,-1.0,-1.0,-1.0,0.0,-0.004331695381551981,0.8148168769341183,HOLD
2024-11-11,591.5679931640625,-1.0,-1.0,-1.0,0.0,-0.0009529048693366349,0.8140404339644701,HOLD
2024-11-12,589.7303466796875,-1.0,-1.0,-1.0,0.0,0.0031063994392752647,0.8165691687120847,HOLD
2024-11-13,590.016845703125,-1.0,-1.0,-1.0,0.0,-0.00048581359442323446,0.8161724683091375,HOLD
2024-11-14,586.2229614257812,-1.0,-1.0,-1.0,0.0,0.006430128589272499,0.8214205622313892,HOLD
2024-11-15,578.7142333984375,-1.0,-1.0,-1.0,0.0,0.012808655388653278,0.8319418551421648,HOLD
2024-11-18,581.08544921875,-1.0,-1.0,-1.0,0.0,-0.004097386263310909,0.8285330680130318,HOLD
2024-11-19,583.2096557617188,-1.0,-1.0,-1.0,0.0,-0.003655583830550313,0.8255042959265272,HOLD
2024-11-20,583.4072265625,-1.0,-1.0,-1.0,0.0,-0.0003387646283954382,0.8252246442704788,HOLD
2024-11-21,586.5391235351562,-1.0,-1.0,-1.0,0.0,-0.005368286278098822,0.8207946021362926,HOLD
2024-11-22,588.3570556640625,-1.0,-1.0,-1.0,0.0,-0.003099421737715602,0.8182506135042318,HOLD
2024-11-25,590.3528442382812,-1.0,-1.0,-1.0,0.0,-0.0033921385183930397,0.8154749940804653,HOLD
2024-11-26,593.4353637695312,-1.0,-1.0,-1.0,0.0,-0.005221486557275057,0.8112170023610802,HOLD
2024-11-27,591.6370849609375,-1.0,-1.0,-1.0,0.0,0.0030302859377115965,0.8136752218357676,HOLD
2024-11-29,595.3125,-1.0,-1.0,-1.0,0.0,-0.006212279666215181,0.8086204438002541,HOLD
2024-12-02,596.3795166015625,-1.0,-1.0,-1.0,0.0,-0.0017923638224601746,0.8071711017706849,HOLD
2024-12-03,596.6561279296875,-1.0,-1.0,-1.0,0.0,-0.0004638176178559661,0.8067967215930594,HOLD
2024-12-04,600.361083984375,-1.0,-1.0,-1.0,0.0,-0.00620953319594264,0.8017868905679496,HOLD
2024-12-05,599.3731079101562,-1.0,-1.0,-1.0,0.0,0.0016456363955512643,0.8031063402565441,HOLD
2024-12-06,600.50927734375,-1.0,-1.0,-1.0,0.0,-0.0018955962732434273,0.8015839748709357,HOLD
2024-12-09,597.4168701171875,-1.0,-1.0,-1.0,0.0,0.005149641074240208,0.8057118446323838,HOLD
2024-12-10,595.5594482421875,-1.0,-1.0,-1.0,0.0,0.0031090884003788233,0.8082168739825781,HOLD
2024-12-11,600.1635131835938,-1.0,-1.0,-1.0,0.0,-0.007730655372142792,0.8019688278638682,HOLD
2024-12-12,597.071044921875,-1.0,-1.0,-1.0,0.0,0.005152709316462278,0.8061011401147148,HOLD
2024-12-13,596.9525756835938,-1.0,-1.0,-1.0,0.0,0.00019841732864733785,0.8062610845495559,HOLD
2024-12-16,599.5015258789062,-1.0,-1.0,-1.0,0.0,-0.004269937518984079,0.802818400094541,HOLD
2024-12-17,597.031494140625,-1.0,-1.0,-1.0,0.0,0.004120142664760351,0.8061261264368251,HOLD
2024-12-18,579.2379150390625,-1.0,-1.0,-1.0,0.0,0.02980341762304306,0.8301514400398678,HOLD
2024-12-19,579.0599975585938,-1.0,-1.0,-1.0,0.0,0.0003071578685194254,0.8304064275867389,HOLD
2024-12-20,586.01513671875,-1.0,-1.0,-1.0,0.0,-0.012011085636913776,0.8204323448715509,HOLD
2024-12-23,589.5243530273438,-1.0,-1.0,-1.0,0.0,-0.005988269113004208,0.815519375201447,HOLD
2024-12-24,596.076904296875,-1.0,-1.0,-1.0,0.0,-0.011114980094134808,0.8064548935797017,HOLD
2024-12-26,596.11669921875,-1.0,-1.0,-1.0,0.0,-6.676138582406566e-05,0.8064010535334017,HOLD
2024-12-27,589.8416137695312,-1.0,-1.0,-1.0,0.0,0.010526605881750584,0.8148897196065763,HOLD
2024-12-30,583.110595703125,-1.0,-1.0,-1.0,0.0,0.011411569081246853,0.8241888899354646,HOLD
2024-12-31,580.9891967773438,-1.0,-1.0,-1.0,0.0,0.0036380731035023928,0.8271873493681443,HOLD
2025-01-02,579.5616455078125,-1.0,-1.0,-1.0,0.0,0.0024571046233177185,0.8292198352286267,HOLD
2025-01-03,586.8081665039062,-1.0,-1.0,-1.0,0.0,-0.01250345166772604,0.8188517250969258,HOLD
2025-01-06,590.1885375976562,-1.0,-1.0,-1.0,0.0,-0.005760606843978167,0.8141346422451291,HOLD
2025-01-07,583.5169677734375,-1.0,-1.0,-1.0,0.0,0.01130413357168436,0.8233377289864034,HOLD
2025-01-08,584.3694458007812,-1.0,-1.0,-1.0,0.0,-0.0014609310310333967,0.8221348893491066,HOLD
2025-01-10,575.4476928710938,-1.0,-1.0,-1.0,0.0,0.01526731625199318,0.8346866827065968,HOLD
2025-01-13,576.3399047851562,-1.0,-1.0,-1.0,0.0,-0.0015504657058045268,0.8333925296299686,HOLD
2025-01-14,577.1329345703125,-1.0,-1.0,-1.0,0.0,-0.0013759757857769728,0.8322458016891503,HOLD
2025-01-15,587.6309814453125,-1.0,-1.0,-1.0,0.0,-0.01818999834358692,0.8171072519349675,HOLD
2025-01-16,586.5008544921875,-1.0,-1.0,-1.0,0.0,0.0019231915939599276,0.8186787057332525,HOLD
2025-01-17,592.3892822265625,-1.0,-1.0,-1.0,0.0,-0.01003993023186922,0.8104592286453737,HOLD
2025-01-21,597.8117065429688,-1.0,-1.0,-1.0,0.0,-0.00915348157286644,0.8030407050304087,HOLD
2025-01-22,601.1723022460938,-1.0,-1.0,-1.0,0.0,-0.0056214951910078526,0.7985264155688967,HOLD
2025-01-23,604.45361328125,-1.0,-1.0,-1.0,0.0,-0.005458187311887741,0.7941679088192314,HOLD
2025-01-24,602.6890258789062,-1.0,-1.0,-1.0,0.0,0.0029193097725510597,0.7964863309564938,HOLD
2025-01-27,594.1637573242188,-1.0,-1.0,-1.0,0.0,0.014145385473966599,0.8077529371326188,HOLD
2025-01-28,599.26904296875,-1.0,-1.0,-1.0,0.0,-0.008592388592660427,0.8008124100099124,HOLD
2025-01-29,596.58251953125,-1.0,-1.0,-1.0,0.0,0.004483000375330448,0.8044024523445562,HOLD
2025-01-30,599.7844848632812,-1.0,-1.0,-1.0,0.0,-0.005367179401218891,0.8000850800720426,HOLD
