date,step,nav,reward,portfolio_return,portfolio_return_net,turnover,cost,w_INTC,w_F,w_AA,w_cash
2023-03-31,31,0.9720256435398007,0.0046214237243797935,0.0062454817816615105,0.0062454817816615105,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-04-03,32,0.971493101713623,-0.0021308750674182324,-0.0005478680832311511,-0.0005478680832311511,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-04-04,33,0.9621357983147875,-0.01121443923338158,-0.008231878280639648,-0.00963187837600708,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-04-05,34,0.9556400341435294,-0.008338399424673026,-0.005351400468498468,-0.0067514005638659,1.4000000953674316,0.0014000000953674316,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-04-06,35,0.9541585804483922,-0.003135859835078296,-0.001550221466459334,-0.001550221466459334,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-04-10,36,0.9578439443911231,0.0022796537609531143,0.00386242289096117,0.00386242289096117,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-04-11,37,0.9654213343420607,0.006346265393687824,0.009310881607234478,0.007910881511867047,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-04-12,38,0.9492964679572367,-0.018294961938473863,-0.01670241355895996,-0.01670241355895996,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-04-13,39,0.9498333732136043,-0.0010165707749401015,0.0019655823707580566,0.000565582275390625,1.4000000953674316,0.0014000000953674316,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-04-14,40,0.9437988971594895,-0.007926484217424487,-0.004953194409608841,-0.006353194385766983,1.399999976158142,0.001399999976158142,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-04-17,41,0.9537308724861255,0.008945194090679478,0.010523402132093906,0.010523402132093906,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-04-18,42,0.956493369337811,0.0013182760011573326,0.003496516030281782,0.0028965161256492137,0.5999999046325684,0.0005999999046325683,0.5333333015441895,0.23333333432674408,0.23333333432674408,0.0
2023-04-19,43,0.9317296240093311,-0.02752376254589831,-0.025890138000249863,-0.025890138000249863,0.0,0.0,0.5333333015441895,0.23333333432674408,0.23333333432674408,0.0
2023-04-20,44,0.924651418740173,-0.009208172912525398,-0.006196844857186079,-0.007596844714134932,1.3999998569488525,0.0013999998569488527,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-04-21,45,0.9177483621732048,-0.009007242722484834,-0.007465577218681574,-0.007465577218681574,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-04-24,46,0.9182411293803275,-0.0009254803277101548,0.0005369306309148669,0.0005369306309148669,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-04-25,47,0.9084635934532439,-0.012120628734578642,-0.010648113675415516,-0.010648113675415516,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-04-26,48,0.8987119897421143,-0.012214257963004582,-0.009334171190857887,-0.01073417116701603,1.399999976158142,0.001399999976158142,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-04-27,49,0.9025836332050613,0.002839245879636525,0.005707991309463978,0.004307991333305836,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-04-28,50,0.9104749540485046,0.007350142966371519,0.008743035607039928,0.008743035607039928,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-05-01,51,0.9105117371750112,-0.0012079091067427538,0.0014403999084606767,4.039993230253464e-05,1.399999976158142,0.001399999976158142,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-05-02,52,0.9017970304613074,-0.010829619961370445,-0.008171218447387218,-0.009571218423545361,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-05-03,53,0.9027181986812488,-0.00011567423638935434,0.0010214806534349918,0.0010214806534349918,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-05-04,54,0.901421910488724,-0.002466970301280555,-0.0014359832275658846,-0.0014359832275658846,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-05-05,55,0.908694406134237,0.007034185393513566,0.008067804388701916,0.008067804388701916,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-05-08,56,0.9116436519029393,0.0022095976334712926,0.004645586013793945,0.0032455859184265137,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-05-09,57,0.8992355466283257,-0.014672419717935255,-0.013410696759819984,-0.013610696732997894,0.19999997317790985,0.00019999997317790986,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-05-10,58,0.895481690274554,-0.005237211711565103,-0.003974497318267822,-0.004174497291445732,0.19999997317790985,0.00019999997317790986,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-05-11,59,0.8792929207139045,-0.01894678435569838,-0.017878280952572823,-0.01807828092575073,0.19999997317790985,0.00019999997317790986,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-05-12,60,0.8754243272334054,-0.005257650470693304,-0.004199664108455181,-0.004399664081633091,0.19999997317790985,0.00019999997317790986,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-05-15,61,0.8967491818635774,0.023381490781014185,0.024559449404478073,0.024359449431300164,0.19999997317790985,0.00019999997317790986,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-05-16,62,0.8735445685591007,-0.02693838220179806,-0.025676369667053223,-0.025876369640231132,0.19999997317790985,0.00019999997317790986,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-05-17,63,0.8747651615184016,0.000338122533529041,0.002797287655994296,0.0013972875606268645,1.4000000953674316,0.0014000000953674316,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-05-18,64,0.8784510577055122,0.0031487044891015804,0.004213583655655384,0.004213583655655384,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-05-19,65,0.8742912609195596,-0.005800598136242856,-0.003335376735776663,-0.004735376831144094,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-05-22,66,0.8787118513780547,0.003988256967435383,0.005256198812276125,0.005056198839098215,0.19999997317790985,0.00019999997317790986,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-05-23,67,0.8742404297545533,-0.006138378930892315,-0.003688609693199396,-0.005088609669357538,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-05-24,68,0.8665131227991513,-0.009864257758857702,-0.008838880807161331,-0.008838880807161331,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-05-25,69,0.8607021156585761,-0.007731490634826398,-0.00670619634911418,-0.00670619634911418,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-05-26,70,0.8908327061560162,0.033775638041184275,0.0364069901406765,0.03500699016451836,1.399999976158142,0.001399999976158142,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-05-30,71,0.9030301775141781,0.012448992297581226,0.013692213222384453,0.013692213222384453,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-05-31,72,0.8855977500699272,-0.020583336826792645,-0.019304368644952774,-0.019304368644952774,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-06-01,73,0.8971605132773816,0.01182488839920489,0.01305645052343607,0.01305645052343607,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-06-02,74,0.9046432870463779,0.007103392299489985,0.00974050723016262,0.008340507254004478,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-06-05,75,0.8774321710652381,-0.031420261230268635,-0.028679387643933296,-0.030079387500882147,1.3999998569488525,0.0013999998569488527,0.5333333015441895,0.23333333432674408,0.23333333432674408,0.0
2023-06-06,76,0.9011980504001806,0.025650636872062992,0.02768571674823761,0.027085716843605043,0.5999999046325684,0.0005999999046325683,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-06-07,77,0.921227701611115,0.02074715642235178,0.022825581952929497,0.02222558204829693,0.5999999046325684,0.0005999999046325683,0.5333333015441895,0.23333333432674408,0.23333333432674408,0.0
2023-06-08,78,0.9279323713428203,0.005810153887844467,0.007677972316741943,0.007277972340583801,0.3999999761581421,0.0003999999761581421,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-06-09,79,0.9254139827890485,-0.0041822124876779495,-0.0013139784568920732,-0.0027139785522595048,1.4000000953674316,0.0014000000953674316,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-06-12,80,0.9399429243219358,0.014214173776233201,0.017099937424063683,0.01569993732869625,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-06-13,81,0.9720862247322448,0.03259781296866669,0.034397076815366745,0.03419707684218883,0.19999997317790985,0.00019999997317790986,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-06-14,82,0.9793152027214926,0.005850330497935886,0.007436560466885567,0.007436560466885567,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-06-15,83,0.9856228069286256,0.004853732958364764,0.006640831474214792,0.006440831501036882,0.19999997317790985,0.00019999997317790986,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-06-16,84,0.986788537830166,-0.00040258636029136523,0.0011827353155240417,0.0011827353155240417,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-06-20,85,0.9569080556219596,-0.03197206157869296,-0.03028053231537342,-0.03028053231537342,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-06-21,86,0.9397152648379956,-0.01969525395548282,-0.017967024818062782,-0.017967024818062782,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-06-22,87,0.9349586648346404,-0.006772342376258951,-0.0036617459263652563,-0.0050617460217326875,1.4000000953674316,0.0014000000953674316,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-06-23,88,0.9273621684923191,-0.00984133688822033,-0.00672495411708951,-0.008124954212456941,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-06-26,89,0.9280382213898459,-0.0009493269164428041,0.0021290064323693514,0.0007290063370019198,1.4000000953674316,0.0014000000953674316,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-06-27,90,0.9538705401070492,0.026098922166111132,0.02923540398478508,0.02783540388941765,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-06-28,91,0.951685475378704,-0.003983366978749583,-0.0020907351281493902,-0.0022907351013273,0.19999997317790985,0.00019999997317790986,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-06-29,92,0.9497943473576526,-0.0036004890528359926,-0.0005871355533599854,-0.0019871355295181274,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-06-30,93,0.9529457761724427,0.0017048953792798054,0.00331801176071167,0.00331801176071167,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-07-03,94,0.9551064479624226,0.0006543592145111278,0.0022673606872558594,0.0022673606872558594,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-07-05,95,0.9509981255849997,-0.005913762217911039,-0.00430142879486084,-0.00430142879486084,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-07-06,96,0.943907263945705,-0.009078694222023469,-0.00745623093098402,-0.00745623093098402,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-07-07,97,0.9563920626895335,0.011599583835436633,0.014626721851527691,0.01322672175616026,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-07-10,98,0.9651768524665549,0.00757027817440507,0.00938534364104271,0.0091853436678648,0.19999997317790985,0.00019999997317790986,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-07-11,99,0.9789175617352923,0.012622764219669982,0.014236467890441418,0.014236467890441418,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-07-12,100,0.9872297633324859,0.006977923126686109,0.008491217158734798,0.008491217158734798,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-07-13,101,1.0007159373179613,0.012147399847954508,0.013860623352229595,0.013660623379051686,0.19999997317790985,0.00019999997317790986,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-07-14,102,0.9675607255408741,-0.03473213872751844,-0.03293149173259735,-0.033131491705775264,0.19999997317790985,0.00019999997317790986,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-07-17,103,0.9669615167907714,-0.002210338235325281,0.0007807016372680664,-0.0006192983388900756,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-07-18,104,0.9630426766959943,-0.0056444953073693255,-0.0026527363806962967,-0.004052736356854439,1.399999976158142,0.001399999976158142,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-07-19,105,0.9605573501033594,-0.00405898883289554,-0.0011807024711742997,-0.0025807024473324417,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-07-20,106,0.9274666891055605,-0.036005954294387923,-0.033049438148736954,-0.03444943812489509,1.399999976158142,0.001399999976158142,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-07-21,107,0.9367633525730601,0.008507568868946451,0.01002371683716774,0.01002371683716774,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-07-24,108,0.9366399561019986,-0.0016429407707986732,0.001268273568712175,-0.00013172640744596713,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-07-25,109,0.940561310370735,0.0026751070886400163,0.004186618607491255,0.004186618607491255,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-07-26,110,0.9398680274781824,-0.0022226495888086305,-0.0007370948442257941,-0.0007370948442257941,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-07-27,111,0.9332967793734136,-0.008339808474261834,-0.005591670982539654,-0.006991671077907085,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-07-28,112,0.9372937432003103,0.0029400999931545246,0.005682629067450762,0.004282628972083331,1.4000000953674316,0.0014000000953674316,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-07-31,113,0.9380986646253081,-0.00047665234880363326,0.0008587717893533409,0.0008587717893533409,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-01,114,0.9326495130936093,-0.00714526040198293,-0.004408719018101692,-0.005808718994259834,1.399999976158142,0.001399999976158142,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-08-02,115,0.9217158012949616,-0.012966190098389212,-0.010323280468583107,-0.01172328044474125,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-03,116,0.9249748105995219,0.0023303909127719733,0.0035358071327209473,0.0035358071327209473,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-04,117,0.9230690023238837,-0.0032631822150459666,-0.0020603893790394068,-0.0020603893790394068,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-07,118,0.9242361355740576,7.005489539502045e-05,0.0012644052039831877,0.0012644052039831877,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-08,119,0.9210044081731994,-0.004692497231863411,-0.0034966468811035156,-0.0034966468811035156,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-09,120,0.9132555008562773,-0.009498158508795795,-0.007013539783656597,-0.008413539879024028,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-08-10,121,0.89647664413493,-0.019499249406152865,-0.01837257668375969,-0.01837257668375969,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-08-11,122,0.8931085437091254,-0.0048841946687674265,-0.0023570419289171696,-0.003757042024284601,1.4000000953674316,0.0014000000953674316,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-14,123,0.894929456593008,0.0009134692402852924,0.002038848353549838,0.002038848353549838,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-15,124,0.8676208951786251,-0.031747199474600266,-0.02911476418375969,-0.03051476427912712,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-08-16,125,0.8410260087726216,-0.031980586193417794,-0.03025265783071518,-0.03065265780687332,0.3999999761581421,0.0003999999761581421,0.5333333015441895,0.23333333432674408,0.23333333432674408,0.0
2023-08-17,126,0.8333074507489248,-0.010507330273940954,-0.008577549830079079,-0.009177549734711648,0.5999999046325684,0.0005999999046325683,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-08-18,127,0.8362960721812637,0.0022875388938446177,0.00358645711094141,0.00358645711094141,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-08-21,128,0.8350941032071962,-0.002712988247222103,-3.7252946640364826e-05,-0.0014372529227985069,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-22,129,0.8319081406752875,-0.0050415657052302375,-0.002415094058960676,-0.0038150940351188182,1.399999976158142,0.001399999976158142,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-08-23,130,0.8410914382836002,0.009801983804454246,0.01103883609175682,0.01103883609175682,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-08-24,131,0.834821278854634,-0.00864108220780841,-0.0060547892935574055,-0.0074547892697155475,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-25,132,0.8361387689393616,0.0004980933288204091,0.0015781702240929008,0.0015781702240929008,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-28,133,0.8397085639359695,0.003179483622448252,0.005669381003826857,0.004269381027668715,1.399999976158142,0.001399999976158142,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-08-29,134,0.8446465144690429,0.004774430285493003,0.007280552759766579,0.005880552783608437,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-30,135,0.84476266507769,-0.0009710912275461385,0.00013751386723015457,0.00013751386723015457,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-08-31,136,0.8560088296025565,0.012312203157631834,0.014712809585034847,0.013312809608876704,1.399999976158142,0.001399999976158142,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-09-01,137,0.8613645841732336,0.005269725004719555,0.0076566580682992935,0.0062566580921411515,1.399999976158142,0.001399999976158142,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.699999988079071
2023-09-05,138,0.852282314392186,-0.01153945701276198,-0.00914404820650816,-0.01054404830187559,1.4000000953674316,0.0014000000953674316,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-09-06,139,0.8543647369645058,0.0014517033154237086,0.0028433483093976974,0.0024433483332395554,0.3999999761581421,0.0003999999761581421,0.5333333015441895,0.23333333432674408,0.23333333432674408,0.0
2023-09-07,140,0.8441663414117716,-0.012939697004422246,-0.011536817066371441,-0.011936817042529583,0.3999999761581421,0.0003999999761581421,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-09-08,141,0.8474509685202117,0.0028816350658660743,0.0038909714203327894,0.0038909714203327894,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-09-11,142,0.8548911700757981,0.0077559897329138264,0.00897950679063797,0.008779506817460061,0.19999997317790985,0.00019999997317790986,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-09-12,143,0.8573082380410363,0.0018007373522719596,0.003027339931577444,0.002827339958399534,0.19999997317790985,0.00019999997317790986,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
2023-09-13,144,0.8666240216239218,0.009811962569131616,0.011066317558288574,0.010866317585110665,0.19999997317790985,0.00019999997317790986,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-09-14,145,0.883746168096956,0.01864595261100371,0.01975729502737522,0.01975729502737522,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-09-15,146,0.8642286555245581,-0.023252594079669474,-0.022084975615143776,-0.022084975615143776,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
2023-09-18,147,0.8577208422574011,-0.008701731550764043,-0.007530198432505131,-0.007530198432505131,0.0,0.0,0.23333333432674408,0.38333332538604736,0.38333332538604736,0.0
