date,price,prev_pos,action,new_pos,turnover,reward,portfolio_value,portfolio_ret,trade
2023-12-20,458.3136291503906,1.0,1.0,1.0,0.0,0.009482008315210066,1.1579798172985165,0.009482008315210066,HOLD
2023-12-21,462.65936279296875,1.0,1.0,1.0,0.0,0.002009640628737097,1.160306940586617,0.002009640628737097,HOLD
2023-12-22,463.5891418457031,1.0,1.0,1.0,0.0,0.004222531018428288,1.1652063726341417,0.004222531018428288,HOLD
2023-12-26,465.5466613769531,1.0,1.0,1.0,0.0,0.0018080590189479828,1.1673131345251186,0.0018080590189479828,HOLD
2023-12-27,466.3883972167969,1.0,1.0,1.0,0.0,0.0003777494885528476,1.1677540864646665,0.0003777494885528476,HOLD
2023-12-28,466.5645751953125,1.0,1.0,1.0,0.0,-0.0028949422267410263,1.1643735058493105,-0.0028949422267410263,HOLD
2023-12-29,465.2138977050781,1.0,1.0,1.0,0.0,-0.00559638402430207,1.157857224562855,-0.00559638402430207,HOLD
2024-01-02,462.6103820800781,1.0,1.0,1.0,0.0,-0.0081666003356331,1.1484014673641247,-0.00816660033563299,HOLD
2024-01-03,458.8324279785156,1.0,1.0,1.0,0.0,-0.003221146149380183,1.1447022983995823,-0.003221146149380183,HOLD
2024-01-04,457.3544616699219,1.0,1.0,1.0,0.0,0.0013695576265475573,1.1462700341624819,0.0013695576265475573,HOLD
2024-01-05,457.9808349609375,1.0,1.0,1.0,0.0,0.01427602745257639,1.162634216638251,0.01427602745257639,HOLD
2024-01-08,464.51898193359375,1.0,1.0,1.0,0.0,-0.001517078830942653,1.1608704088800597,-0.001517078830942542,HOLD
2024-01-09,463.81427001953125,1.0,1.0,1.0,0.0,0.005655447799110869,1.1674356508790134,0.005655447799110869,HOLD
2024-01-10,466.4373474121094,1.0,1.0,1.0,0.0,-0.00044071600910722264,1.1669211432980684,-0.00044071600910722264,HOLD
2024-01-11,466.2317810058594,1.0,1.0,1.0,0.0,0.0006927842760486858,1.1677295679175341,0.0006927842760486858,HOLD
2024-01-12,466.5547790527344,1.0,1.0,1.0,0.0,-0.003671229332001258,1.16344256487595,-0.003671229332001258,HOLD
2024-01-16,464.8419494628906,1.0,1.0,1.0,0.0,-0.005558648106633313,1.1569753970655259,-0.005558648106633202,HOLD
2024-01-17,462.258056640625,1.0,1.0,1.0,0.0,0.008892756398643842,1.167264097430854,0.008892756398643842,HOLD
2024-01-18,466.3688049316406,1.0,1.0,1.0,0.0,0.012466191374634672,1.1818154350541672,0.012466191374634672,HOLD
2024-01-19,472.1826477050781,1.0,1.0,1.0,0.0,0.00211446373726365,1.1843143409357277,0.00211446373726365,HOLD
2024-01-22,473.1810607910156,1.0,1.0,1.0,0.0,0.002916377005722559,1.18776824804718,0.002916377005722559,HOLD
2024-01-23,474.56103515625,1.0,1.0,1.0,0.0,0.0010931540352361324,1.1890666617004582,0.0010931540352361324,HOLD
2024-01-24,475.0798034667969,1.0,1.0,1.0,0.0,0.005438860594388917,1.1955338295108824,0.005438860594388917,HOLD
2024-01-25,477.6636962890625,1.0,1.0,1.0,0.0,-0.0012703739642593304,1.1940150544604804,-0.0012703739642594414,HOLD
2024-01-26,477.056884765625,1.0,1.0,1.0,0.0,0.007919358759483686,1.2034708880409775,0.007919358759483686,HOLD
2024-01-29,480.8348693847656,1.0,1.0,1.0,0.0,-0.0007735467327139034,1.202539947067617,-0.0007735467327139034,HOLD
2024-01-30,480.4629211425781,1.0,1.0,1.0,0.0,-0.01631714409136953,1.1829179294756869,-0.01631714409136953,HOLD
2024-01-31,472.6231384277344,1.0,1.0,1.0,0.0,0.013088145702355725,1.1984001316905937,0.013088145702355725,HOLD
2024-02-01,478.80889892578125,1.0,1.0,1.0,0.0,0.010527285254381624,1.211016031725789,0.010527285254381624,HOLD
2024-02-02,483.8494567871094,1.0,1.0,1.0,0.0,-0.00364117342789827,1.2066065123303102,-0.00364117342789827,HOLD
2024-02-05,482.0876770019531,1.0,1.0,1.0,0.0,0.002903263767808806,1.210109609299561,0.002903263767808806,HOLD
2024-02-06,483.4873046875,1.0,1.0,1.0,0.0,0.008340449028562347,1.2202024668148974,0.008340449028562347,HOLD
2024-02-07,487.5198059082031,1.0,1.0,1.0,0.0,0.0004416887860563268,1.2207414165612078,0.0004416887860563268,HOLD
2024-02-08,487.7351379394531,1.0,1.0,1.0,0.0,0.005779401399252482,1.2277965712122072,0.005779401399252482,HOLD
2024-02-09,490.553955078125,1.0,1.0,1.0,0.0,-0.00043889466478275185,1.2272576978476637,-0.00043889466478264083,HOLD
2024-02-12,490.3386535644531,1.0,1.0,1.0,0.0,-0.013773091219329126,1.2103545656255839,-0.013773091219329237,HOLD
2024-02-13,483.5851745605469,1.0,1.0,1.0,0.0,0.009087651051970624,1.2213538455671487,0.009087651051970624,HOLD
2024-02-14,487.9798278808594,1.0,1.0,1.0,0.0,0.006899696769061769,1.2297808167492894,0.006899696769061769,HOLD
2024-02-15,491.34674072265625,1.0,1.0,1.0,0.0,-0.00497992292140903,1.2236566030716505,-0.00497992292140903,HOLD
2024-02-16,488.8998718261719,1.0,1.0,1.0,0.0,-0.005505462423201157,1.2169198076245376,-0.005505462423201157,HOLD
2024-02-20,486.208251953125,1.0,1.0,1.0,0.0,0.0009059085346840856,1.2180222256642907,0.0009059085346840856,HOLD
2024-02-21,486.6487121582031,1.0,1.0,1.0,0.0,0.02069550663295816,1.2432298127146166,0.02069550663295816,HOLD
2024-02-22,496.72015380859375,1.0,1.0,1.0,0.0,0.0006896434779755101,1.24408719804658,0.0006896434779755101,HOLD
2024-02-23,497.0627136230469,1.0,1.0,1.0,0.0,-0.003662506874030691,1.2395307201318408,-0.003662506874030691,HOLD
2024-02-26,495.2422180175781,1.0,1.0,1.0,0.0,0.001857703956292589,1.241833401254576,0.001857703956292589,HOLD
2024-02-27,496.1622314453125,1.0,1.0,1.0,0.0,-0.0013215449343729757,1.2401922626138129,-0.0013215449343729757,HOLD
2024-02-28,495.50653076171875,1.0,1.0,1.0,0.0,0.003594806303080844,1.2446505135764891,0.003594806303080844,HOLD
2024-02-29,497.28778076171875,1.0,1.0,1.0,0.0,0.0093883287554819,1.2563357017836245,0.0093883287554819,HOLD
2024-03-01,501.95648193359375,1.0,1.0,1.0,0.0,-0.001072402847500431,1.2549884037996153,-0.001072402847500431,HOLD
2024-03-04,501.4181823730469,1.0,1.0,1.0,0.0,-0.009994174847452686,1.2424458302605164,-0.009994174847452686,HOLD
2024-03-05,496.40692138671875,1.0,1.0,1.0,0.0,0.005067236713634626,1.2487415973863147,0.005067236713634626,HOLD
2024-03-06,498.9223327636719,1.0,1.0,1.0,0.0,0.009926485227835125,1.2611372124061533,0.009926485227835125,HOLD
2024-03-07,503.8748779296875,1.0,1.0,1.0,0.0,-0.006002190543355046,1.2535676265559759,-0.006002190543355046,HOLD
2024-03-08,500.85052490234375,1.0,1.0,1.0,0.0,-0.0008599263825511683,1.2524896506815884,-0.0008599263825511683,HOLD
2024-03-11,500.4198303222656,1.0,1.0,1.0,0.0,0.01075738590344999,1.2659631651940475,0.01075738590344999,HOLD
2024-03-12,505.80303955078125,1.0,1.0,1.0,0.0,-0.0015675008208563268,1.263978766893432,-0.0015675008208563268,HOLD
2024-03-13,505.01019287109375,1.0,1.0,1.0,0.0,-0.001976713563683785,1.2614802429207053,-0.001976713563683896,HOLD
2024-03-14,504.0119323730469,1.0,1.0,1.0,0.0,-0.006866655812192479,1.2528180922786878,-0.006866655812192479,HOLD
2024-03-15,500.5510559082031,1.0,1.0,1.0,0.0,0.005943157007685107,1.2602637869031685,0.005943157007685107,HOLD
2024-03-18,503.5259094238281,1.0,1.0,1.0,0.0,0.005557125633282922,1.2672672310980664,0.005557125633282922,HOLD
2024-03-19,506.3240661621094,1.0,1.0,1.0,0.0,0.009249225509361025,1.278988471499116,0.009249225509361025,HOLD
2024-03-20,511.0071716308594,1.0,1.0,1.0,0.0,0.003304631087969856,1.283215056563187,0.003304631087969856,HOLD
2024-03-21,512.6958618164062,1.0,1.0,1.0,0.0,-0.0018955932071025305,1.2807826028187141,-0.0018955932071025305,HOLD
2024-03-22,511.7239990234375,1.0,1.0,1.0,0.0,-0.0027628533390521293,1.2772439883279165,-0.0027628533390521293,HOLD
2024-03-25,510.3101806640625,1.0,1.0,1.0,0.0,-0.0018469852965976585,1.2748849374613072,-0.0018469852965976585,HOLD
2024-03-26,509.3676452636719,1.0,1.0,1.0,0.0,0.008403771167372787,1.2855987787404624,0.008403771167372787,HOLD
2024-03-27,513.6482543945312,1.0,1.0,1.0,0.0,-0.0001911922518300635,1.285352982215005,-0.0001911922518300635,HOLD
2024-03-28,513.550048828125,1.0,1.0,1.0,0.0,-0.001739718688034797,1.2831168296111242,-0.001739718688034797,HOLD
2024-04-01,512.6566162109375,1.0,1.0,1.0,0.0,-0.0063580394044027155,1.2749587222480043,-0.0063580394044027155,HOLD
2024-04-02,509.3971252441406,1.0,1.0,1.0,0.0,0.0010985551396858195,1.2763593347052171,0.0010985551396858195,HOLD
2024-04-03,509.95672607421875,1.0,1.0,1.0,0.0,-0.012206152123766856,1.2607798985012153,-0.012206152123766967,HOLD
2024-04-04,503.73211669921875,1.0,1.0,1.0,0.0,0.010446984647189739,1.273951246744343,0.010446984647189739,HOLD
2024-04-05,508.9945983886719,1.0,1.0,1.0,0.0,0.0005592150723661149,1.274663659482982,0.0005592150723661149,HOLD
2024-04-08,509.27923583984375,1.0,1.0,1.0,0.0,0.0011568149734821898,1.2761382094904257,0.0011568149734821898,HOLD
2024-04-09,509.8683776855469,1.0,1.0,1.0,0.0,-0.010013127741791972,1.2633600745826163,-0.010013127741791972,HOLD
2024-04-10,504.76300048828125,1.0,1.0,1.0,0.0,0.007546882801128918,1.272894505001117,0.007546882801128918,HOLD
2024-04-11,508.5723876953125,1.0,1.0,1.0,0.0,-0.013803143133172102,1.2553245599551581,-0.013803143133172213,HOLD
2024-04-12,501.552490234375,1.0,1.0,1.0,0.0,-0.012528056196604354,1.2395977833230623,-0.012528056196604354,HOLD
2024-04-15,495.2690124511719,1.0,1.0,1.0,0.0,-0.0018238366871597966,1.2373369594085157,-0.0018238366871597966,HOLD
2024-04-16,494.36572265625,1.0,1.0,1.0,0.0,-0.00591825265368251,1.230014086664997,-0.00591825265368251,HOLD
2024-04-17,491.43994140625,1.0,1.0,1.0,0.0,-0.0020576888110811486,1.2274831004413942,-0.0020576888110811486,HOLD
2024-04-18,490.4287109375,1.0,1.0,1.0,0.0,-0.008728300434688196,1.2167692591622392,-0.008728300434688196,HOLD
2024-04-19,486.1481018066406,1.0,1.0,1.0,0.0,0.009209106709367365,1.2279746171105421,0.009209106709367365,HOLD
2024-04-22,490.6250915527344,1.0,1.0,1.0,0.0,0.01186653839074836,1.2425464250473488,0.01186653839074836,HOLD
2024-04-23,496.4471130371094,1.0,1.0,1.0,0.0,-0.00047462501949424585,1.2419566814261382,-0.00047462501949424585,HOLD
2024-04-24,496.21148681640625,1.0,1.0,1.0,0.0,-0.003798864664131707,1.2372386560746862,-0.003798864664131707,HOLD
2024-04-25,494.3264465332031,1.0,1.0,1.0,0.0,0.009473957082221318,1.248960202002803,0.009473957082221318,HOLD
2024-04-26,499.0096740722656,1.0,1.0,1.0,0.0,0.003541438184235579,1.2533833173527662,0.003541438184235579,HOLD
2024-04-29,500.7768859863281,1.0,1.0,1.0,0.0,-0.015841231065720218,1.2335281826086621,-0.015841231065720218,HOLD
2024-04-30,492.8439636230469,1.0,1.0,1.0,0.0,-0.0032471571430243706,1.2295227227593826,-0.0032471571430243706,HOLD
2024-05-01,491.2436218261719,1.0,1.0,1.0,0.0,0.009353378636399068,1.2410229143274074,0.009353378636399068,HOLD
2024-05-02,495.8384094238281,1.0,1.0,1.0,0.0,0.012395282438986577,1.25640574386375,0.012395282438986577,HOLD
2024-05-03,501.9844665527344,1.0,1.0,1.0,0.0,0.010326811427812777,1.2693804090574516,0.010326811427812777,HOLD
2024-05-06,507.1683654785156,1.0,1.0,1.0,0.0,0.0011035632758451541,1.2707812506599647,0.0011035632758451541,HOLD
2024-05-07,507.7280578613281,1.0,1.0,1.0,0.0,9.641026245166273e-05,1.2709037670138594,9.641026245166273e-05,HOLD
2024-05-08,507.7770080566406,1.0,1.0,1.0,0.0,0.005762061374842586,1.2782267925209119,0.005762061374842586,HOLD
2024-05-09,510.7028503417969,1.0,1.0,1.0,0.0,0.0012881608771133646,1.2798733542671155,0.0012881608771133646,HOLD
2024-05-10,511.3607177734375,1.0,1.0,1.0,0.0,0.00013433778929772267,1.2800452896241088,0.00013433778929772267,HOLD
2024-05-13,511.4294128417969,1.0,1.0,1.0,0.0,0.00458817393112132,1.2859183600526167,0.00458817393112132,HOLD
2024-05-14,513.7759399414062,1.0,1.0,1.0,0.0,0.012382947608641448,1.3018418197341384,0.012382947608641448,HOLD
2024-05-15,520.1380004882812,1.0,1.0,1.0,0.0,-0.0020575124845384485,1.299163263937141,-0.0020575124845384485,HOLD
2024-05-16,519.0678100585938,1.0,1.0,1.0,0.0,0.0014374899978328859,1.3010307981346028,0.0014374899978328859,HOLD
2024-05-17,519.81396484375,1.0,1.0,1.0,0.0,0.0011520986230237895,1.302529713925645,0.0011520986230237895,HOLD
2024-05-20,520.412841796875,1.0,1.0,1.0,0.0,0.002452722377582095,1.305724457702456,0.002452722377582095,HOLD
2024-05-21,521.6892700195312,1.0,1.0,1.0,0.0,-0.002879486606210513,1.3019646416151003,-0.002879486606210513,HOLD
2024-05-22,520.1870727539062,1.0,1.0,1.0,0.0,-0.00730421947389015,1.2924548061254988,-0.00730421947389015,HOLD
2024-05-23,516.3875122070312,1.0,1.0,1.0,0.0,0.006616399304390397,1.3010062032057035,0.006616399304390397,HOLD
2024-05-24,519.8041381835938,1.0,1.0,1.0,0.0,0.0006987636076023485,1.3019152989937686,0.0006987636076023485,HOLD
2024-05-28,520.1673583984375,1.0,1.0,1.0,0.0,-0.0070023521482508455,1.2927988296030188,-0.0070023521482508455,HOLD
2024-05-29,516.5249633789062,1.0,1.0,1.0,0.0,-0.006633781355813051,1.2842226848303815,-0.00663378135581294,HOLD
2024-05-30,513.0984497070312,1.0,1.0,1.0,0.0,0.009108195282162113,1.2959196358295992,0.009108195282162113,HOLD
2024-05-31,517.7718505859375,1.0,1.0,1.0,0.0,0.0008152608917368909,1.296976148427525,0.0008152608917368909,HOLD
2024-06-03,518.1939697265625,1.0,1.0,1.0,0.0,0.001117891565342699,1.2984260271243029,0.001117891565342699,HOLD
2024-06-04,518.7732543945312,1.0,1.0,1.0,0.0,0.011885291757323113,1.3138581992819771,0.011885291757323113,HOLD
2024-06-05,524.9390258789062,1.0,1.0,1.0,0.0,-1.8835892980018087e-05,1.3138334515895445,-1.8835892980018087e-05,HOLD
2024-06-06,524.9291381835938,1.0,1.0,1.0,0.0,-0.0012157518935952405,1.3122361560829057,-0.0012157518935952405,HOLD
2024-06-07,524.2909545898438,1.0,1.0,1.0,0.0,0.003089878059129969,1.3162908057899834,0.003089878059129969,HOLD
2024-06-10,525.9109497070312,1.0,1.0,1.0,0.0,0.0024082794397972673,1.3194608018743617,0.0024082794397972673,HOLD
2024-06-11,527.177490234375,1.0,1.0,1.0,0.0,0.008213006044961446,1.3302975414162455,0.008213006044961446,HOLD
2024-06-12,531.5072021484375,1.0,1.0,1.0,0.0,0.002013501275921703,1.3329760972132425,0.002013501275921703,HOLD
2024-06-13,532.577392578125,1.0,1.0,1.0,0.0,0.0006083146109652215,1.3337869660492447,0.0006083146109652215,HOLD
2024-06-14,532.9013671875,1.0,1.0,1.0,0.0,0.00795906016408554,1.3444026567581038,0.00795906016408554,HOLD
2024-06-17,537.1427612304688,1.0,1.0,1.0,0.0,0.002540751160126753,1.3478184493679395,0.002540751160126753,HOLD
2024-06-18,538.5075073242188,1.0,1.0,1.0,0.0,-0.0027165649598256403,1.34415701299618,-0.0027165649598256403,HOLD
2024-06-20,537.0446166992188,1.0,1.0,1.0,0.0,-0.0013408434812424153,1.3423547088275378,-0.0013408434812424153,HOLD
2024-06-21,536.3245239257812,1.0,1.0,1.0,0.0,-0.003250431511227614,1.3379914767827201,-0.003250431511227503,HOLD
2024-06-24,534.5812377929688,1.0,1.0,1.0,0.0,0.0038506246275793465,1.3431435797147109,0.0038506246275793465,HOLD
2024-06-25,536.6397094726562,1.0,1.0,1.0,0.0,0.0012483643367695585,1.3448203122587876,0.0012483643367695585,HOLD
2024-06-26,537.3096313476562,1.0,1.0,1.0,0.0,0.00157634409261731,1.3469402118136484,0.00157634409261731,HOLD
2024-06-27,538.1566162109375,1.0,1.0,1.0,0.0,-0.003935054810178085,1.341639928254129,-0.003935054810177974,HOLD
2024-06-28,536.0389404296875,1.0,1.0,1.0,0.0,0.002057965067198797,1.344400976359235,0.002057965067198797,HOLD
2024-07-01,537.14208984375,1.0,1.0,1.0,0.0,0.006729703736227055,1.353448396632827,0.006729703736227055,HOLD
2024-07-02,540.7568969726562,1.0,1.0,1.0,0.0,0.0044626485974057495,1.3594883612217215,0.0044626485974057495,HOLD
2024-07-03,543.1701049804688,1.0,1.0,1.0,0.0,0.005766521610297559,1.3673278802356545,0.005766521610297559,HOLD
2024-07-05,546.3023071289062,1.0,1.0,1.0,0.0,0.00115399865729926,1.3689057747735343,0.00115399865729926,HOLD
2024-07-08,546.9327392578125,1.0,1.0,1.0,0.0,0.0009724419720864574,1.3702369562047556,0.0009724419720864574,HOLD
2024-07-09,547.464599609375,1.0,1.0,1.0,0.0,0.00989513537859854,1.3837956363871604,0.00989513537859854,HOLD
2024-07-10,552.8818359375,1.0,1.0,1.0,0.0,-0.008622589203233777,1.3718637350733665,-0.008622589203233777,HOLD
2024-07-11,548.1145629882812,1.0,1.0,1.0,0.0,0.006307578057725971,1.3805168726669053,0.006307578057725971,HOLD
2024-07-12,551.5718383789062,1.0,1.0,1.0,0.0,0.002750041966578687,1.3843133520023092,0.002750041966578687,HOLD
2024-07-15,553.0886840820312,1.0,1.0,1.0,0.0,0.005930275480436897,1.39252271153093,0.005930275480436897,HOLD
2024-07-16,556.36865234375,1.0,1.0,1.0,0.0,-0.014021214751418043,1.372997851546328,-0.014021214751418043,HOLD
2024-07-17,548.5676879882812,1.0,1.0,1.0,0.0,-0.007684807726264231,1.3624466270486204,-0.007684807726264342,HOLD
2024-07-18,544.35205078125,1.0,1.0,1.0,0.0,-0.006640680711819669,1.3533990540114949,-0.006640680711819669,HOLD
2024-07-19,540.7371826171875,1.0,1.0,1.0,0.0,0.010310021922383727,1.3673526279280868,0.010310021922383727,HOLD
2024-07-22,546.3121948242188,1.0,1.0,1.0,0.0,-0.0015685785561234677,1.3652078279172597,-0.0015685785561234677,HOLD
2024-07-23,545.4552612304688,1.0,1.0,1.0,0.0,-0.022662517054598985,1.3342687822340127,-0.022662517054599096,HOLD
2024-07-24,533.0938720703125,1.0,1.0,1.0,0.0,-0.0052104311666424374,1.3273166665863825,-0.0052104311666424374,HOLD
2024-07-25,530.3162231445312,1.0,1.0,1.0,0.0,0.011199717886482663,1.3421822387981766,0.011199717886482663,HOLD
2024-07-26,536.255615234375,1.0,1.0,1.0,0.0,0.0005878662583205241,1.3429712624488832,0.0005878662583205241,HOLD
2024-07-29,536.5708618164062,1.0,1.0,1.0,0.0,-0.0050664433215256155,1.3361671746652481,-0.0050664433215257265,HOLD
2024-07-30,533.8523559570312,1.0,1.0,1.0,0.0,0.01625447586312312,1.3578858717549418,0.01625447586312312,HOLD
2024-07-31,542.5298461914062,1.0,1.0,1.0,0.0,-0.014160839770547384,1.33865706749833,-0.014160839770547384,HOLD
2024-08-01,534.84716796875,1.0,1.0,1.0,0.0,-0.018618417388875153,1.3137333914750784,-0.018618417388875264,HOLD
2024-08-02,524.88916015625,1.0,1.0,1.0,0.0,-0.029123754736165464,1.2754725423930473,-0.029123754736165464,HOLD
2024-08-05,509.6024169921875,1.0,1.0,1.0,0.0,0.009219666353906808,1.2872319736774804,0.009219666353906808,HOLD
2024-08-06,514.30078125,1.0,1.0,1.0,0.0,-0.006684009976378746,1.2786281023235064,-0.006684009976378746,HOLD
2024-08-07,510.8631896972656,1.0,1.0,1.0,0.0,0.023117312371919496,1.3081865475724335,0.023117312371919496,HOLD
2024-08-08,522.6729736328125,1.0,1.0,1.0,0.0,0.004409542202148398,1.313955051362237,0.004409542202148398,HOLD
2024-08-09,524.9777221679688,1.0,1.0,1.0,0.0,0.0005253896678791836,1.3146453897702803,0.0005253896678791836,HOLD
2024-08-12,525.2535400390625,1.0,1.0,1.0,0.0,0.016445740838048506,1.3362657071443775,0.016445740838048506,HOLD
2024-08-13,533.8917236328125,1.0,1.0,1.0,0.0,0.0031545799026486687,1.340481064088734,0.0031545799026486687,HOLD
2024-08-14,535.575927734375,1.0,1.0,1.0,0.0,0.01714041315227699,1.3634574633500187,0.01714041315227699,HOLD
2024-08-15,544.7559204101562,1.0,1.0,1.0,0.0,0.0022419462199565476,1.3665142616560477,0.0022419462199565476,HOLD
2024-08-16,545.9772338867188,1.0,1.0,1.0,0.0,0.009561343504643993,1.3795799739157362,0.009561343504643993,HOLD
2024-08-19,551.197509765625,1.0,1.0,1.0,0.0,-0.0016260981837751265,1.3773366414257793,-0.0016260981837751265,HOLD
2024-08-20,550.3012084960938,1.0,1.0,1.0,0.0,0.0034366166877493054,1.3820700195123516,0.0034366166877493054,HOLD
2024-08-21,552.1923828125,1.0,1.0,1.0,0.0,-0.007848575016137782,1.3712227392866538,-0.007848575016137893,HOLD
2024-08-22,547.8584594726562,1.0,1.0,1.0,0.0,0.010625423276199752,1.3857925612975246,0.010625423276199752,HOLD
2024-08-23,553.6796875,1.0,1.0,1.0,0.0,-0.0023839528862299453,1.3824888971213034,-0.0023839528862299453,HOLD
2024-08-26,552.3597412109375,1.0,1.0,1.0,0.0,0.0013732806091408811,1.3843874423160727,0.0013732806091408811,HOLD
2024-08-27,553.1182861328125,1.0,1.0,1.0,0.0,-0.00580537590388297,1.3763505528168127,-0.00580537590388297,HOLD
2024-08-28,549.9072265625,1.0,1.0,1.0,0.0,8.957032880196891e-05,1.3764738329883752,8.957032880196891e-05,HOLD
2024-08-29,549.9564819335938,1.0,1.0,1.0,0.0,0.009545987913860854,1.389613635561828,0.009545987913860854,HOLD
2024-08-30,555.2063598632812,1.0,1.0,1.0,0.0,-0.02057901164414755,1.361016760374735,-0.02057901164414755,HOLD
2024-09-03,543.78076171875,1.0,1.0,1.0,0.0,-0.00204662451747073,1.3582312701042634,-0.00204662451747073,HOLD
2024-09-04,542.6678466796875,1.0,1.0,1.0,0.0,-0.0024324406398780196,1.3549274531645086,-0.0024324406398780196,HOLD
2024-09-05,541.3478393554688,1.0,1.0,1.0,0.0,-0.01682991818088242,1.3321241349867186,-0.01682991818088242,HOLD
2024-09-06,532.2369995117188,1.0,1.0,1.0,0.0,0.011196110718471042,1.3470387442927774,0.011196110718471042,HOLD
2024-09-09,538.1959838867188,1.0,1.0,1.0,0.0,0.004355733508675463,1.3529060860887776,0.004355733508675463,HOLD
2024-09-10,540.5402221679688,1.0,1.0,1.0,0.0,0.010258901916406549,1.3667854169280718,0.010258901916406549,HOLD
2024-09-11,546.0855712890625,1.0,1.0,1.0,0.0,0.008423320002333812,1.3782982878693801,0.008423320002333812,HOLD
2024-09-12,550.6854248046875,1.0,1.0,1.0,0.0,0.00522276149551737,1.385496811096602,0.00522276149551737,HOLD
2024-09-13,553.5615234375,1.0,1.0,1.0,0.0,0.0014769196979078636,1.387543078628299,0.0014769196979078636,HOLD
2024-09-16,554.3790893554688,1.0,1.0,1.0,0.0,0.0004084577395420119,1.3881098313377127,0.0004084577395420119,HOLD
2024-09-17,554.6055297851562,1.0,1.0,1.0,0.0,-0.0029657771829617596,1.3839930068724864,-0.0029657771829617596,HOLD
2024-09-18,552.960693359375,1.0,1.0,1.0,0.0,0.017064457265068667,1.4076100963934157,0.017064457265068667,HOLD
2024-09-19,562.3966674804688,1.0,1.0,1.0,0.0,-0.0017288332155636077,1.405176573304208,-0.0017288332155636077,HOLD
2024-09-20,561.4243774414062,1.0,1.0,1.0,0.0,0.002499027817624677,1.40868814864957,0.002499027817624677,HOLD
2024-09-23,562.827392578125,1.0,1.0,1.0,0.0,0.002861290368756819,1.4127188144818827,0.002861290368756819,HOLD
2024-09-24,564.4378051757812,1.0,1.0,1.0,0.0,-0.002205509686735607,1.4096030494519094,-0.002205509686735496,HOLD
2024-09-25,563.1929321289062,1.0,1.0,1.0,0.0,0.003964625608232408,1.415191597799209,0.003964625608232408,HOLD
2024-09-26,565.42578125,1.0,1.0,1.0,0.0,-0.0014502474973920876,1.4131392197261703,-0.0014502474973920876,HOLD
2024-09-27,564.6057739257812,1.0,1.0,1.0,0.0,0.0040072424185457756,1.4188020111507678,0.0040072424185457756,HOLD
2024-09-30,566.8682861328125,1.0,1.0,1.0,0.0,-0.008958425077819077,1.4060917796336145,-0.008958425077819077,HOLD
2024-10-01,561.7900390625,1.0,1.0,1.0,0.0,0.00042197356733231217,1.4066851131978633,0.00042197356733231217,HOLD
2024-10-02,562.027099609375,1.0,1.0,1.0,0.0,-0.0018281428440489744,1.4041134918743403,-0.0018281428440489744,HOLD
2024-10-03,560.9996337890625,1.0,1.0,1.0,0.0,0.009087389997930684,1.4168732187763586,0.009087389997930684,HOLD
2024-10-04,566.09765625,1.0,1.0,1.0,0.0,-0.009040485850911884,1.404063996489475,-0.009040485850911884,HOLD
2024-10-07,560.9798583984375,1.0,1.0,1.0,0.0,0.009457524860479127,1.417342966641978,0.009457524860479127,HOLD
2024-10-08,566.2853393554688,1.0,1.0,1.0,0.0,0.0069264785941913765,1.4271601623610513,0.0069264785941913765,HOLD
2024-10-09,570.2077026367188,1.0,1.0,1.0,0.0,-0.0017500005084409853,1.4246626313512927,-0.0017500005084409853,HOLD
2024-10-10,569.2098388671875,1.0,1.0,1.0,0.0,0.0059882473969898875,1.4331938636450707,0.0059882473969898875,HOLD
2024-10-11,572.618408203125,1.0,1.0,1.0,0.0,0.008178298787650196,1.444914951282587,0.008178298787650196,HOLD
2024-10-14,577.3014526367188,1.0,1.0,1.0,0.0,-0.0077697251796715605,1.4336883592031227,-0.0077697251796716715,HOLD
2024-10-15,572.8159790039062,1.0,1.0,1.0,0.0,0.004346502515658823,1.4399198892630698,0.004346502515658823,HOLD
2024-10-16,575.3057250976562,1.0,1.0,1.0,0.0,8.57220849690421e-05,1.4400433221981659,8.57220849690421e-05,HOLD
2024-10-17,575.3550415039062,1.0,1.0,1.0,0.0,0.0038465549199675486,1.4455825279241337,0.0038465549199675486,HOLD
2024-10-18,577.5681762695312,1.0,1.0,1.0,0.0,-0.0016421010227650745,1.4432087353765382,-0.0016421010227650745,HOLD
2024-10-21,576.6197509765625,1.0,1.0,1.0,0.0,-0.0005311549136910454,1.442442167965261,-0.0005311549136910454,HOLD
2024-10-22,576.3134765625,1.0,1.0,1.0,0.0,-0.009137478924671094,1.4292618830554216,-0.009137478924671094,HOLD
2024-10-23,571.0474243164062,1.0,1.0,1.0,0.0,0.0021627737629623667,1.432353053156496,0.0021627737629623667,HOLD
2024-10-24,572.282470703125,1.0,1.0,1.0,0.0,-0.0003452330114855906,1.4318585575984444,-0.0003452330114854796,HOLD
2024-10-25,572.0848999023438,1.0,1.0,1.0,0.0,0.0030914199759544125,1.4362850337461455,0.0030914199759544125,HOLD
2024-10-28,573.8534545898438,1.0,1.0,1.0,0.0,0.0016182701261377996,1.4386093309088757,0.0016182701261377996,HOLD
2024-10-29,574.7821044921875,1.0,1.0,1.0,0.0,-0.0030251995544336996,1.434257250602006,-0.0030251995544336996,HOLD
2024-10-30,573.0432739257812,1.0,1.0,1.0,0.0,-0.01960316084978808,1.40614127501848,-0.01960316084978797,HOLD
